qchr	qpos	direction	id	gid	gchr	gbeg	gend	qchr.g	marker	qpos.g	qleft.g	qright.g	LOD	ADD	Rsqure	type	type2	mid
2	4067006	-1	13843	Zm00001d052595	4	194257728	194258862	2	51	71.7	70.2	76.8	7.73	-2.09	0.17	trans	trans	trans-eQTL-B.hs05
2	4067006	-1	13908	Zm00001d052690	4	197459890	197461683	2	51	71.7	64.6	76.8	5.26	-0.13	0.15	trans	trans	trans-eQTL-B.hs05
2	50276065	-1	6144	Zm00001d003709	2	55723782	55724426	2	342	464.6	464.3	469.2	11.28	-2.2	0.27	cis	cis	trans-eQTL-B.hs06
2	50276065	-1	6303	Zm00001d004021	2	76077655	76080443	2	342	464.6	464.3	468.2	7.5	-0.15	0.2	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	23679	Zm00001d008210	8	1296796	1298016	2	342	464.6	462.2	468.2	4.66	-0.61	0.13	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	24596	Zm00001d009795	8	81764683	81771357	2	342	464.6	464.3	470.2	4.3	-1.29	0.06	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	15186	Zm00001d013118	5	5048884	5049726	2	342	464.6	456.9	470.9	5.03	-2.25	0.08	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	17017	Zm00001d016154	5	147356832	147358697	2	342	464.6	464.3	468.2	5.52	-0.19	0.17	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	18304	Zm00001d018247	5	217371258	217372112	2	342	464.6	464.3	469.2	5.14	-0.4	0.13	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	22320	Zm00001d020741	7	130840864	130842003	2	342	464.6	464.3	465.2	4.63	-0.21	0.14	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	22883	Zm00001d021605	7	157873556	157874881	2	342	464.6	460.2	468.2	5.2	-0.13	0.16	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	23256	Zm00001d022102	7	170348045	170350491	2	342	464.6	460.2	468.2	4.44	-0.79	0.13	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	28919	Zm00001d023456	10	6099071	6099862	2	342	464.6	463.9	469.2	5.87	-1.77	0.16	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	29172	Zm00001d023936	10	30082820	30083380	2	342	464.6	464.3	465.2	5.16	-0.88	0.08	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	29878	Zm00001d025435	10	118619416	118620958	2	342	464.6	459.2	469.2	4.64	-0.17	0.1	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	30359	Zm00001d026191	10	140619551	140620363	2	342	464.6	464.3	468.2	5.24	-0.12	0.09	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	134	Zm00001d027419	1	4891941	4894990	2	342	464.6	463.9	468.2	9.5	-0.55	0.26	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	2783	Zm00001d031893	1	205617823	205620362	2	342	464.6	464.3	468.2	5.59	-2.11	0.06	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	18799	Zm00001d035317	6	21025043	21027063	2	342	464.6	459.2	468.2	4.22	-0.31	0.12	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	11103	Zm00001d043929	3	214131859	214132767	2	342	464.6	464.3	469.2	4.93	-2.57	0.14	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	11600	Zm00001d044580	3	232375462	232376925	2	342	464.6	464.3	469.2	6.31	-0.23	0.14	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	12459	Zm00001d049950	4	55129672	55133478	2	342	464.6	464.3	470.2	5.06	-0.34	0.16	trans	trans	trans-eQTL-B.hs06
2	50276065	-1	13785	Zm00001d052457	4	190405622	190411632	2	342	464.6	456.9	468.2	5.24	-0.58	0.03	trans	trans	trans-eQTL-B.hs06
2	209830982	-1	4914	Zm00001d001881	2	2309633	2313192	2	550	741.1	736.9	742.3	4.55	-0.65	0.12	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	6488	Zm00001d004568	2	118363111	118363707	2	550	741.1	734.9	744.4	4.23	-0.84	0.11	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	7548	Zm00001d006534	2	210624205	210626124	2	550	741.1	736.9	742.3	10.41	-0.19	0.22	cis	cis	trans-eQTL-B.hs07
2	209830982	-1	7551	Zm00001d006539	2	210700847	210703733	2	550	741.1	737.9	742.3	26.66	-0.27	0.56	cis	cis	trans-eQTL-B.hs07
2	209830982	-1	7650	Zm00001d006697	2	214535457	214537722	2	550	741.1	736.9	742.3	6.88	-0.24	0.21	cis	cis	trans-eQTL-B.hs07
2	209830982	-1	15879	Zm00001d014073	5	31562804	31566178	2	550	741.1	733.9	744.4	4.98	-3.76	0.15	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	15985	Zm00001d014282	5	39367918	39368265	2	550	741.1	734.9	744.4	6.01	-0.58	0.07	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	16458	Zm00001d014969	5	70572894	70574745	2	550	741.1	734.9	742.3	5.44	-4.76	0.17	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	16731	Zm00001d015448	5	90859128	90860638	2	550	741.1	735.9	744.4	4.82	-0.38	0.12	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	17745	Zm00001d017473	5	196995199	196997750	2	550	741.1	735.9	744.4	5.55	-0.36	0.02	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	18130	Zm00001d017998	5	211658453	211660266	2	550	741.1	735.9	746	5.72	-0.44	0.18	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	23018	Zm00001d021777	7	162864817	162867072	2	550	741.1	734.9	742.3	6.02	-0.29	0.08	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	23055	Zm00001d021817	7	163563614	163567584	2	550	741.1	733.2	742.3	4.85	-0.54	0.04	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	28811	Zm00001d023293	10	2239888	2240337	2	550	741.1	733.9	744.4	4.46	-1.97	0.03	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	30769	Zm00001d026704	10	150493718	150494858	2	550	741.1	733.2	742.5	7.53	-0.79	0.19	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	1364	Zm00001d029185	1	61532067	61532456	2	550	741.1	735.9	742.3	4.82	-1.3	0.06	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	1464	Zm00001d029365	1	67595337	67598412	2	550	741.1	735.9	742.3	6.41	-2.74	0.03	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	3029	Zm00001d032300	1	221083224	221085513	2	550	741.1	733.9	749.6	4.33	-0.32	0.03	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	3624	Zm00001d033316	1	258846263	258847552	2	550	741.1	738.9	742.3	5.58	-1.01	0.15	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	3819	Zm00001d033585	1	267905764	267909606	2	550	741.1	735.9	742.3	4.68	-0.14	0.06	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	19263	Zm00001d036439	6	88560354	88561488	2	550	741.1	733.9	742.3	4.5	-0.63	0.12	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	9253	Zm00001d040697	3	58920202	58921386	2	550	741.1	733.9	743.5	6.43	-17.95	0.17	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	10324	Zm00001d042800	3	180214691	180217092	2	550	741.1	735.9	744.4	6.07	-0.14	0.02	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	10641	Zm00001d043235	3	192719123	192721294	2	550	741.1	735.9	744.4	6.66	-0.62	0.17	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	11172	Zm00001d044033	3	217280240	217282156	2	550	741.1	733.2	744.4	4.28	-1.93	0.07	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	11829	Zm00001d048795	4	5650242	5651052	2	550	741.1	735.9	749	4.67	-0.52	0.03	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	12013	Zm00001d049166	4	18656562	18656771	2	550	741.1	735.9	748	4.6	-0.2	0.13	trans	trans	trans-eQTL-B.hs07
2	209830982	-1	13969	Zm00001d052776	4	200548688	200549329	2	550	741.1	735.9	742.5	4.81	-0.26	0.09	trans	trans	trans-eQTL-B.hs07
2	211366090	-1	5739	Zm00001d003068	2	31084436	31085836	2	568	762.7	756.7	769.2	4.22	-0.71	0.11	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	5760	Zm00001d003104	2	32315043	32316371	2	568	762.7	757.7	769.2	4.3	-1.07	0.13	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	7574	Zm00001d006573	2	211257901	211265585	2	568	758.7	751.7	763.4	4.93	-1.12	0.18	cis	cis	trans-eQTL-B.hs08
2	211366090	-1	7596	Zm00001d006618	2	212741064	212741390	2	568	762.7	755.7	764.5	9.03	-0.14	0.26	cis	cis	trans-eQTL-B.hs08
2	211366090	-1	7627	Zm00001d006657	2	213698948	213714990	2	568	762.7	760.7	763.7	37.85	-1.7	0.72	cis	cis	trans-eQTL-B.hs08
2	211366090	-1	24402	Zm00001d009480	8	66824808	66826892	2	568	761.7	756.7	772.9	6.13	-10.76	0.21	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	24688	Zm00001d009978	8	93224718	93232598	2	568	759.7	752.7	769.2	6.82	-1.26	0.24	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	25206	Zm00001d010918	8	133384901	133388865	2	568	762.7	753.7	769.2	4.56	-0.41	0.03	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	25392	Zm00001d011217	8	143248933	143249868	2	568	750.7	743.8	753.7	9.81	-0.32	0.28	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	16482	Zm00001d015006	5	72018095	72023626	2	568	750.7	745	758.7	6.44	-1.01	0.03	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	16747	Zm00001d015475	5	92333359	92333901	2	568	750.7	745	756.7	5.29	-0.1	0.15	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	16873	Zm00001d015804	5	121512285	121515477	2	568	750.7	745	755.7	4.66	-0.51	0.13	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	21557	Zm00001d019122	7	17900843	17901808	2	568	753.7	749.7	761.7	5.22	-0.13	0.08	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	22347	Zm00001d020790	7	132794517	132796578	2	568	759.7	752.7	763.4	4.48	-0.34	0.16	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	23459	Zm00001d022371	7	176262384	176263895	2	568	751.7	744.8	759.7	5.54	-1.17	0.12	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	29818	Zm00001d025305	10	113480669	113484076	2	568	750.7	745	756.7	6.7	-4.91	0.15	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	18688	Zm00001d035084	6	4344874	4346980	2	568	750.7	745	756.7	5.04	-0.12	0.15	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	21154	Zm00001d039131	6	170732907	170739381	2	568	760.7	752.7	766.2	5.53	-8.37	0.18	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	8439	Zm00001d039276	3	916629	921348	2	568	761.7	755.7	766.2	5.07	-0.28	0.18	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	10567	Zm00001d043165	3	190401243	190404572	2	568	755.7	746	762.7	4.82	-0.83	0.17	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	11047	Zm00001d043827	3	211032709	211043826	2	568	756.7	750.2	769.2	5.35	-0.78	0.19	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	26862	Zm00001d045404	9	20781259	20783170	2	568	754.7	746	761.7	4.67	-0.2	0.2	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	11799	Zm00001d048710	4	3837797	3839930	2	568	750.7	745	756.7	4.8	-7.68	0.1	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	12227	Zm00001d049560	4	35266473	35294057	2	568	751.7	744.8	758.7	4.44	-0.74	0.02	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	12287	Zm00001d049651	4	38762363	38763520	2	568	762.7	756.7	769.2	6.23	-0.15	0.17	trans	trans	trans-eQTL-B.hs08
2	211366090	-1	14479	Zm00001d053644	4	238105260	238106904	2	568	762.7	756.7	769.2	4.8	-0.03	0.13	trans	trans	trans-eQTL-B.hs08
2	215913832	-1	5090	Zm00001d002090	2	5807146	5814918	2	595	779	772.3	784.5	5.17	-0.47	0.15	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	7673	Zm00001d006717	2	215049468	215062063	2	595	779	778	782	21.09	-1.83	0.47	cis	cis	trans-eQTL-B.hs09
2	215913832	-1	7676	Zm00001d006721	2	215252093	215253853	2	595	779	778	782	16.14	-0.14	0.41	cis	cis	trans-eQTL-B.hs09
2	215913832	-1	7683	Zm00001d006737	2	215597634	215602683	2	595	779	777.1	782	16.34	-1.23	0.41	cis	cis	trans-eQTL-B.hs09
2	215913832	-1	7687	Zm00001d006744	2	215722019	215723389	2	595	779	778	784.5	7.79	-0.06	0.2	cis	cis	trans-eQTL-B.hs09
2	215913832	-1	7714	Zm00001d006776	2	216440947	216443099	2	595	784	778.2	790.9	6.41	-0.71	0.19	cis	cis	trans-eQTL-B.hs09
2	215913832	-1	24051	Zm00001d008759	8	19240860	19244339	2	595	784	778.2	790.9	4.48	-0.43	0.13	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	25057	Zm00001d010650	8	122947080	122947421	2	595	781	778.2	790.9	4.69	-4.84	0.11	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	14969	Zm00001d012911	5	1884199	1891050	2	595	782	772.9	784.5	7.34	-2.86	0.19	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	23276	Zm00001d022124	7	170836044	170836481	2	595	783	778.2	792.9	6	-10.37	0.17	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	30131	Zm00001d025866	10	132009297	132012863	2	595	779	777.1	784	4.67	-4.79	0.07	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	812	Zm00001d028396	1	33303345	33310707	2	595	779	777.1	784.5	6.28	-0.9	0.13	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	838	Zm00001d028425	1	34589914	34593828	2	595	779	778.2	792.9	4.75	-0.61	0.12	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	1429	Zm00001d029263	1	64042656	64045687	2	595	779	772.9	784.5	4.71	-1.46	0.03	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	1622	Zm00001d029649	1	81312293	81321165	2	595	779	772.9	784	5.25	-0.31	0.14	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	3829	Zm00001d033596	1	268074541	268077881	2	595	782	776.1	784.5	4.58	-2.19	0.08	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	19321	Zm00001d036547	6	91589807	91591096	2	595	779	778.2	788.8	4.68	-2.68	0.11	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	19572	Zm00001d037004	6	108805580	108813472	2	595	781	777.1	784.5	4.98	-1.16	0.13	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	20153	Zm00001d037873	6	140618302	140621444	2	595	779	773.9	784.5	4.86	-8.74	0.12	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	9927	Zm00001d042184	3	155339409	155340851	2	595	783	778.2	790.9	5.21	-4.07	0.16	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	10626	Zm00001d043224	3	192364970	192369072	2	595	779	777.1	784.5	6.38	-2.91	0.17	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	10731	Zm00001d043356	3	197523894	197527638	2	595	779	777.1	784.5	4.92	-0.67	0.14	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	11423	Zm00001d044339	3	225456709	225460729	2	595	783	778.2	784.5	4.94	-4.07	0.04	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	27600	Zm00001d046972	9	113640887	113645997	2	595	784	778.2	784.5	4.94	-0.74	0.14	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	28095	Zm00001d047764	9	141294111	141296894	2	595	783	778.2	792.9	5.33	-0.62	0.07	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	28222	Zm00001d047912	9	145083002	145087759	2	595	781	773.9	784.5	5.19	-1	0.02	trans	trans	trans-eQTL-B.hs09
2	215913832	-1	28243	Zm00001d047941	9	145890819	145895947	2	595	779	777.1	784.5	5.94	-1.6	0.18	trans	trans	trans-eQTL-B.hs09
2	240883406	-1	5085	Zm00001d002088	2	5784528	5785115	2	825	1146.9	1146.4	1153.6	6.95	-0.29	0.19	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	5631	Zm00001d002890	2	25943853	25944443	2	825	1146.9	1140.6	1152.2	4.34	-0.87	0.13	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	5637	Zm00001d002919	2	26656581	26661097	2	825	1146.9	1143.4	1152.2	7.46	-0.87	0.2	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	6357	Zm00001d004165	2	88500798	88502045	2	825	1146.9	1141.4	1152.2	5.64	-0.33	0.17	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	7259	Zm00001d006128	2	199356142	199361506	2	825	1146.9	1143.4	1152.2	10.62	-0.88	0.3	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	8384	Zm00001d007842	2	240672864	240679141	2	825	1146.9	1140.6	1152.2	6.85	-0.75	0.17	cis	cis	trans-eQTL-B.hs10
2	240883406	-1	8389	Zm00001d007845	2	240825166	240826893	2	825	1146.9	1144.4	1152.2	24.69	-0.68	0.47	cis	cis	trans-eQTL-B.hs10
2	240883406	-1	24173	Zm00001d008974	8	27985490	27987794	2	825	1148.9	1141.4	1152.2	4.31	-0.14	0.13	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	25555	Zm00001d011500	8	152633181	152636260	2	825	1149.9	1146.4	1149.9	7.46	-5.81	0.06	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	26364	Zm00001d012665	8	178290064	178293854	2	825	1146.9	1142.4	1152.2	5.24	-0.43	0.15	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	14976	Zm00001d012916	5	1908305	1915026	2	825	1146.9	1140.6	1152.2	5.22	-2.05	0.15	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	14993	Zm00001d012933	5	2194975	2197929	2	825	1146.9	1142.4	1152.2	7.42	-1.06	0.16	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	15800	Zm00001d013934	5	25185480	25187200	2	825	1146.9	1140.6	1152.2	4.79	-1.27	0.13	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	16202	Zm00001d014664	5	58014233	58017927	2	825	1149.9	1142.4	1152.2	4.33	-0.21	0.11	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	18546	Zm00001d018495	5	221800393	221803136	2	825	1149.9	1140.6	1152.2	4.83	-0.31	0.14	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	21286	Zm00001d018669	7	2251936	2257510	2	825	1146.9	1140.6	1152.2	8.46	-1.23	0.06	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	21847	Zm00001d019754	7	56516523	56522809	2	825	1146.9	1146.4	1153.6	4.32	-1.4	0.1	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	23139	Zm00001d021931	7	166078401	166081777	2	825	1146.9	1141.4	1152.2	4.27	-0.74	0.13	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	896	Zm00001d028522	1	38045919	38047692	2	825	1146.9	1140.6	1152.2	4.62	-0.73	0.14	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	1384	Zm00001d029203	1	62216791	62220497	2	825	1146.9	1141.4	1152.2	5.48	-1.55	0.15	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	18949	Zm00001d035701	6	41698476	41703037	2	825	1146.9	1141.4	1152.2	4.32	-0.39	0.12	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	19936	Zm00001d037553	6	129188102	129191773	2	825	1146.9	1141.4	1152.2	6.24	-0.67	0.19	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	20194	Zm00001d037941	6	142909977	142911255	2	825	1148.9	1140.6	1152.2	4.21	-1.03	0.1	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	9264	Zm00001d040725	3	60285344	60288098	2	825	1146.9	1140.6	1152.2	4.98	-0.93	0.09	trans	trans	trans-eQTL-B.hs10
2	240883406	-1	11958	Zm00001d049083	4	15479800	15486890	2	825	1148.9	1140.6	1152.2	8.07	-0.93	0.23	trans	trans	trans-eQTL-B.hs10
3	218844085	-1	5104	Zm00001d002115	2	6097422	6101496	3	776	957.5	951.9	963.4	6.39	-7.42	0.03	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	6182	Zm00001d003779	2	59142984	59144327	3	776	957.5	956.7	963.4	7.72	-1.01	0.06	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	25496	Zm00001d011405	8	149593538	149597550	3	776	957.5	949.3	963.4	4.5	-1.65	0.13	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	18261	Zm00001d018198	5	216319722	216320618	3	776	957.5	955.4	963	4.28	-0.12	0.11	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	28988	Zm00001d023578	10	10639056	10642976	3	776	957.5	956.7	963	4.7	-1.01	0.09	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	29006	Zm00001d023604	10	11808463	11810324	3	776	957.5	949.9	963.4	4.27	-0.77	0.05	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	29109	Zm00001d023810	10	22804035	22808448	3	776	957.5	956.7	963.4	4.28	-2.14	0.11	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	29300	Zm00001d024245	10	59264330	59271577	3	776	957.5	956.7	963	6.78	-6.2	0.19	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	29420	Zm00001d024509	10	74928701	74929729	3	776	957.5	954.4	963.4	4.23	-2.45	0.04	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	29948	Zm00001d025571	10	122637949	122641587	3	776	957.5	954.4	963.4	4.87	-1.55	0.06	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	30021	Zm00001d025721	10	127518803	127520726	3	776	957.5	956.7	963	4.98	-2.06	0.09	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	30	Zm00001d027295	1	2104761	2106624	3	776	957.5	956.3	963.4	4.27	-13.66	0.04	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	2537	Zm00001d031485	1	191586051	191588335	3	776	957.5	955.4	963	5.95	-3.05	0.15	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	3359	Zm00001d032805	1	238804856	238806821	3	776	957.5	956.7	963.4	5.06	-0.88	0.12	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	4007	Zm00001d033883	1	277354273	277354749	3	776	957.5	953.4	963	4.83	-0.07	0.05	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	4155	Zm00001d034062	1	282851673	282854411	3	776	957.5	955.4	963	4.65	-5.15	0.1	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	19962	Zm00001d037602	6	131217074	131220423	3	776	957.5	956.7	963.4	5.48	-1.09	0.15	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	20783	Zm00001d038688	6	162602604	162605160	3	776	957.5	954.4	963.4	5.31	-1.4	0.14	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	27941	Zm00001d047516	9	133203896	133206261	3	776	957.5	956.7	963.4	6.13	-2.8	0.11	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	28749	Zm00001d048563	9	158817346	158819060	3	776	957.5	956.7	963.4	4.81	-0.75	0.14	trans	trans	trans-eQTL-B.hs11
3	218844085	-1	12878	Zm00001d051016	4	137043230	137046561	3	776	957.5	956.3	963	5.28	-1.48	0.12	trans	trans	trans-eQTL-B.hs11
4	161273482	-1	5709	Zm00001d003038	2	30071279	30073794	4	406	465.3	458.9	470.1	7.41	-1.31	0.03	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	6516	Zm00001d004677	2	129843765	129846878	4	406	464.3	462.3	470.8	4.92	-5.52	0.18	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	7813	Zm00001d006938	2	219878672	219891411	4	406	465.3	461.9	477.3	5.14	-0.62	0.02	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	8234	Zm00001d007743	2	238585665	238587566	4	406	462.3	461.9	472.7	5.03	-0.16	0.04	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	26000	Zm00001d012165	8	169363195	169363680	4	406	464.3	454	467.3	6.22	-3.19	0.2	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	15898	Zm00001d014097	5	32299586	32306371	4	406	465.3	458.4	470.8	7.34	-0.38	0.22	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	16872	Zm00001d015802	5	121331568	121338699	4	406	466.3	463.3	467.8	12.53	-1.15	0.37	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	22710	Zm00001d021378	7	150322957	150329229	4	406	464.3	462.3	467.3	9.58	-8.48	0.33	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	22870	Zm00001d021588	7	157319980	157335608	4	406	465.3	461.9	473.3	5.19	-0.34	0.15	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	22964	Zm00001d021707	7	160896082	160897190	4	406	462.3	457.4	467.3	5.34	-3.63	0.13	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	29761	Zm00001d025182	10	108128003	108131484	4	406	466.3	462.3	471.7	7.74	-0.61	0.23	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	30714	Zm00001d026655	10	149517376	149519238	4	406	462.3	457.4	467.8	5.91	-0.2	0.1	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	499	Zm00001d027939	1	18004874	18006730	4	406	464.3	458.4	472.7	6.08	-1.99	0.18	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	668	Zm00001d028195	1	25927770	25930520	4	406	466.3	463.3	467.3	11.83	-0.92	0.35	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	2384	Zm00001d031211	1	182336147	182340221	4	406	465.3	461.9	473.3	5.35	-1.15	0.12	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	3695	Zm00001d033383	1	261132562	261138355	4	406	465.3	461.9	477.3	4.45	-4.56	0.04	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	20358	Zm00001d038174	6	150536285	150541728	4	406	463.3	461.9	470.8	5.55	-0.6	0.12	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	9925	Zm00001d042180	3	155197945	155203597	4	406	462.3	456.9	467.8	6.16	-0.46	0.11	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	11037	Zm00001d043803	3	210519367	210521699	4	406	465.3	462.3	470.8	5.44	-0.28	0.16	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	11578	Zm00001d044542	3	231348909	231353681	4	406	462.3	456.4	467.3	4.45	-0.11	0.04	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	26930	Zm00001d045507	9	24956261	24958111	4	406	464.3	457.4	467.8	7.1	-2.15	0.2	trans	trans	trans-eQTL-B.hs12
4	161273482	-1	13696	Zm00001d052323	4	187098714	187102249	4	406	464.3	458.9	467.3	8.02	-2.78	0.27	trans	trans	trans-eQTL-B.hs12
4	161511759	-1	5009	Zm00001d001995	2	4120298	4126906	4	407	467.3	466.3	467.8	6.93	-0.58	0.19	trans	trans	trans-eQTL-B.hs13
4	161511759	-1	5456	Zm00001d002650	2	18176301	18185185	4	407	467.3	466.3	467.8	10.43	-16.79	0.3	trans	trans	trans-eQTL-B.hs13
