mid	gid	funcat	opt
trans-eQTL-M.hs17	Zm00001d005727		trans-eQTL
trans-eQTL-M.hs17	Zm00001d005917		trans-eQTL
trans-eQTL-M.hs17	Zm00001d006539		trans-eQTL
trans-eQTL-M.hs17	Zm00001d007844		trans-eQTL
trans-eQTL-M.hs17	Zm00001d009709		trans-eQTL
trans-eQTL-M.hs17	Zm00001d009710		trans-eQTL
trans-eQTL-M.hs17	Zm00001d009810		trans-eQTL
trans-eQTL-M.hs17	Zm00001d009912		trans-eQTL
trans-eQTL-M.hs17	Zm00001d009927		trans-eQTL
trans-eQTL-M.hs17	Zm00001d010060		trans-eQTL
trans-eQTL-M.hs17	Zm00001d010174		trans-eQTL
trans-eQTL-M.hs17	Zm00001d011458		trans-eQTL
trans-eQTL-M.hs17	Zm00001d016001		trans-eQTL
trans-eQTL-M.hs17	Zm00001d017768		trans-eQTL
trans-eQTL-M.hs17	Zm00001d017860		trans-eQTL
trans-eQTL-M.hs17	Zm00001d018626		trans-eQTL
trans-eQTL-M.hs17	Zm00001d020257		trans-eQTL
trans-eQTL-M.hs17	Zm00001d020560		trans-eQTL
trans-eQTL-M.hs17	Zm00001d021001		trans-eQTL
trans-eQTL-M.hs17	Zm00001d021518		trans-eQTL
trans-eQTL-M.hs17	Zm00001d021929		trans-eQTL
trans-eQTL-M.hs17	Zm00001d022254		trans-eQTL
trans-eQTL-M.hs17	Zm00001d022420		trans-eQTL
trans-eQTL-M.hs17	Zm00001d022516		trans-eQTL
trans-eQTL-M.hs17	Zm00001d025240		trans-eQTL
trans-eQTL-M.hs17	Zm00001d025469		trans-eQTL
trans-eQTL-M.hs17	Zm00001d026618		trans-eQTL
trans-eQTL-M.hs17	Zm00001d027598		trans-eQTL
trans-eQTL-M.hs17	Zm00001d028803		trans-eQTL
trans-eQTL-M.hs17	Zm00001d029241		trans-eQTL
trans-eQTL-M.hs17	Zm00001d030938		trans-eQTL
trans-eQTL-M.hs17	Zm00001d031178		trans-eQTL
trans-eQTL-M.hs17	Zm00001d034770		trans-eQTL
trans-eQTL-M.hs17	Zm00001d034916		trans-eQTL
trans-eQTL-M.hs17	Zm00001d038558		trans-eQTL
trans-eQTL-M.hs17	Zm00001d039141		trans-eQTL
trans-eQTL-M.hs17	Zm00001d040805		trans-eQTL
trans-eQTL-M.hs17	Zm00001d042353		trans-eQTL
trans-eQTL-M.hs17	Zm00001d042506		trans-eQTL
trans-eQTL-M.hs17	Zm00001d042627		trans-eQTL
trans-eQTL-M.hs17	Zm00001d043923		trans-eQTL
trans-eQTL-M.hs17	Zm00001d044189		trans-eQTL
trans-eQTL-M.hs17	Zm00001d044951		trans-eQTL
trans-eQTL-M.hs17	Zm00001d046378		trans-eQTL
trans-eQTL-M.hs17	Zm00001d050577		trans-eQTL
trans-eQTL-M.hs17	Zm00001d053158		trans-eQTL
trans-eQTL-M.hs18	Zm00001d006640		trans-eQTL
trans-eQTL-M.hs18	Zm00001d007313		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009714		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009773		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009774		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009775		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009792		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009795		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009797		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009820		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009850		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009868		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009870		trans-eQTL
trans-eQTL-M.hs18	Zm00001d009907		trans-eQTL
trans-eQTL-M.hs18	Zm00001d018178		trans-eQTL
trans-eQTL-M.hs18	Zm00001d018362		trans-eQTL
trans-eQTL-M.hs18	Zm00001d019317		trans-eQTL
trans-eQTL-M.hs18	Zm00001d020345		trans-eQTL
trans-eQTL-M.hs18	Zm00001d027348		trans-eQTL
trans-eQTL-M.hs18	Zm00001d027514		trans-eQTL
trans-eQTL-M.hs18	Zm00001d028535		trans-eQTL
trans-eQTL-M.hs18	Zm00001d028630		trans-eQTL
trans-eQTL-M.hs18	Zm00001d029582		trans-eQTL
trans-eQTL-M.hs18	Zm00001d031899		trans-eQTL
trans-eQTL-M.hs18	Zm00001d042026		trans-eQTL
trans-eQTL-M.hs19	Zm00001d002939		trans-eQTL
trans-eQTL-M.hs19	Zm00001d005630		trans-eQTL
trans-eQTL-M.hs19	Zm00001d007081		trans-eQTL
trans-eQTL-M.hs19	Zm00001d008727		trans-eQTL
trans-eQTL-M.hs19	Zm00001d009686		trans-eQTL
trans-eQTL-M.hs19	Zm00001d009969		trans-eQTL
trans-eQTL-M.hs19	Zm00001d010023		trans-eQTL
trans-eQTL-M.hs19	Zm00001d010032		trans-eQTL
trans-eQTL-M.hs19	Zm00001d010054		trans-eQTL
trans-eQTL-M.hs19	Zm00001d010179		trans-eQTL
trans-eQTL-M.hs19	Zm00001d011525		trans-eQTL
trans-eQTL-M.hs19	Zm00001d011912		trans-eQTL
trans-eQTL-M.hs19	Zm00001d013319		trans-eQTL
trans-eQTL-M.hs19	Zm00001d014467		trans-eQTL
trans-eQTL-M.hs19	Zm00001d015426		trans-eQTL
trans-eQTL-M.hs19	Zm00001d017249		trans-eQTL
trans-eQTL-M.hs19	Zm00001d017418		trans-eQTL
trans-eQTL-M.hs19	Zm00001d017726		trans-eQTL
trans-eQTL-M.hs19	Zm00001d017876		trans-eQTL
trans-eQTL-M.hs19	Zm00001d018037		trans-eQTL
trans-eQTL-M.hs19	Zm00001d018638		trans-eQTL
trans-eQTL-M.hs19	Zm00001d018828		trans-eQTL
trans-eQTL-M.hs19	Zm00001d019149		trans-eQTL
trans-eQTL-M.hs19	Zm00001d019507		trans-eQTL
trans-eQTL-M.hs19	Zm00001d021721		trans-eQTL
trans-eQTL-M.hs19	Zm00001d028187		trans-eQTL
trans-eQTL-M.hs19	Zm00001d028569		trans-eQTL
trans-eQTL-M.hs19	Zm00001d031619		trans-eQTL
trans-eQTL-M.hs19	Zm00001d034037		trans-eQTL
trans-eQTL-M.hs19	Zm00001d036688		trans-eQTL
trans-eQTL-M.hs19	Zm00001d037484		trans-eQTL
trans-eQTL-M.hs19	Zm00001d037636		trans-eQTL
trans-eQTL-M.hs19	Zm00001d042619		trans-eQTL
trans-eQTL-M.hs19	Zm00001d042922		trans-eQTL
trans-eQTL-M.hs19	Zm00001d043131		trans-eQTL
trans-eQTL-M.hs19	Zm00001d044409		trans-eQTL
trans-eQTL-M.hs19	Zm00001d044416		trans-eQTL
trans-eQTL-M.hs19	Zm00001d044665		trans-eQTL
trans-eQTL-M.hs19	Zm00001d046226		trans-eQTL
trans-eQTL-M.hs19	Zm00001d046915		trans-eQTL
trans-eQTL-M.hs19	Zm00001d049303		trans-eQTL
trans-eQTL-M.hs19	Zm00001d049510		trans-eQTL
trans-eQTL-M.hs19	Zm00001d052061		trans-eQTL
trans-eQTL-M.hs19	Zm00001d052683		trans-eQTL
trans-eQTL-M.hs19	Zm00001d052922		trans-eQTL
trans-eQTL-M.hs20	Zm00001d002801		trans-eQTL
trans-eQTL-M.hs20	Zm00001d009603		trans-eQTL
trans-eQTL-M.hs20	Zm00001d009960		trans-eQTL
trans-eQTL-M.hs20	Zm00001d010120		trans-eQTL
trans-eQTL-M.hs20	Zm00001d012687		trans-eQTL
trans-eQTL-M.hs20	Zm00001d014157		trans-eQTL
trans-eQTL-M.hs20	Zm00001d014201		trans-eQTL
trans-eQTL-M.hs20	Zm00001d014623		trans-eQTL
trans-eQTL-M.hs20	Zm00001d014898		trans-eQTL
trans-eQTL-M.hs20	Zm00001d020764		trans-eQTL
trans-eQTL-M.hs20	Zm00001d027344		trans-eQTL
trans-eQTL-M.hs20	Zm00001d028265		trans-eQTL
trans-eQTL-M.hs20	Zm00001d031532		trans-eQTL
trans-eQTL-M.hs20	Zm00001d032852		trans-eQTL
trans-eQTL-M.hs20	Zm00001d034049		trans-eQTL
trans-eQTL-M.hs20	Zm00001d034558		trans-eQTL
trans-eQTL-M.hs20	Zm00001d036440		trans-eQTL
trans-eQTL-M.hs20	Zm00001d040279		trans-eQTL
trans-eQTL-M.hs20	Zm00001d040545		trans-eQTL
trans-eQTL-M.hs20	Zm00001d045740		trans-eQTL
trans-eQTL-M.hs21	Zm00001d003064		trans-eQTL
trans-eQTL-M.hs21	Zm00001d003264		trans-eQTL
trans-eQTL-M.hs21	Zm00001d003999		trans-eQTL
trans-eQTL-M.hs21	Zm00001d010179		trans-eQTL
trans-eQTL-M.hs21	Zm00001d010466		trans-eQTL
trans-eQTL-M.hs21	Zm00001d010697		trans-eQTL
trans-eQTL-M.hs21	Zm00001d011769		trans-eQTL
trans-eQTL-M.hs21	Zm00001d015407		trans-eQTL
trans-eQTL-M.hs21	Zm00001d017457		trans-eQTL
trans-eQTL-M.hs21	Zm00001d018037		trans-eQTL
trans-eQTL-M.hs21	Zm00001d023426		trans-eQTL
trans-eQTL-M.hs21	Zm00001d023431		trans-eQTL
trans-eQTL-M.hs21	Zm00001d023437		trans-eQTL
trans-eQTL-M.hs21	Zm00001d027739		trans-eQTL
trans-eQTL-M.hs21	Zm00001d028916		trans-eQTL
trans-eQTL-M.hs21	Zm00001d029950		trans-eQTL
trans-eQTL-M.hs21	Zm00001d033271		trans-eQTL
trans-eQTL-M.hs21	Zm00001d034777		trans-eQTL
trans-eQTL-M.hs21	Zm00001d037724		trans-eQTL
trans-eQTL-M.hs21	Zm00001d041481		trans-eQTL
trans-eQTL-M.hs21	Zm00001d042619		trans-eQTL
trans-eQTL-M.hs21	Zm00001d043652		trans-eQTL
trans-eQTL-M.hs21	Zm00001d048799		trans-eQTL
trans-eQTL-M.hs22	Zm00001d003830		trans-eQTL
trans-eQTL-M.hs22	Zm00001d010978		trans-eQTL
trans-eQTL-M.hs22	Zm00001d012231		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023877		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023888		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023892		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023904		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023912		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023919		trans-eQTL
trans-eQTL-M.hs22	Zm00001d023941		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024004		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024041		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024066		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024105		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024187		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024199		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024230		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024231		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024239		trans-eQTL
trans-eQTL-M.hs22	Zm00001d024281		trans-eQTL
trans-eQTL-M.hs23	Zm00001d003250		trans-eQTL
trans-eQTL-M.hs23	Zm00001d003894		trans-eQTL
trans-eQTL-M.hs23	Zm00001d004557		trans-eQTL
trans-eQTL-M.hs23	Zm00001d004978		trans-eQTL
trans-eQTL-M.hs23	Zm00001d006286		trans-eQTL
trans-eQTL-M.hs23	Zm00001d007089		trans-eQTL
trans-eQTL-M.hs23	Zm00001d016164		trans-eQTL
trans-eQTL-M.hs23	Zm00001d017700		trans-eQTL
trans-eQTL-M.hs23	Zm00001d018562		trans-eQTL
trans-eQTL-M.hs23	Zm00001d019627		trans-eQTL
trans-eQTL-M.hs23	Zm00001d020036		trans-eQTL
trans-eQTL-M.hs23	Zm00001d020414		trans-eQTL
trans-eQTL-M.hs23	Zm00001d022066		trans-eQTL
trans-eQTL-M.hs23	Zm00001d022114		trans-eQTL
trans-eQTL-M.hs23	Zm00001d022134		trans-eQTL
trans-eQTL-M.hs23	Zm00001d022491		trans-eQTL
trans-eQTL-M.hs23	Zm00001d025238		trans-eQTL
trans-eQTL-M.hs23	Zm00001d026487		trans-eQTL
trans-eQTL-M.hs23	Zm00001d027626		trans-eQTL
trans-eQTL-M.hs23	Zm00001d029149		trans-eQTL
trans-eQTL-M.hs23	Zm00001d030626		trans-eQTL
trans-eQTL-M.hs23	Zm00001d030659		trans-eQTL
trans-eQTL-M.hs23	Zm00001d031232		trans-eQTL
trans-eQTL-M.hs23	Zm00001d031256		trans-eQTL
trans-eQTL-M.hs23	Zm00001d031447		trans-eQTL
trans-eQTL-M.hs23	Zm00001d032188		trans-eQTL
trans-eQTL-M.hs23	Zm00001d032905		trans-eQTL
trans-eQTL-M.hs23	Zm00001d033109		trans-eQTL
trans-eQTL-M.hs23	Zm00001d033625		trans-eQTL
trans-eQTL-M.hs23	Zm00001d036724		trans-eQTL
trans-eQTL-M.hs23	Zm00001d037343		trans-eQTL
trans-eQTL-M.hs23	Zm00001d037536		trans-eQTL
trans-eQTL-M.hs23	Zm00001d041307		trans-eQTL
trans-eQTL-M.hs23	Zm00001d041620		trans-eQTL
trans-eQTL-M.hs23	Zm00001d042074		trans-eQTL
trans-eQTL-M.hs23	Zm00001d047769		trans-eQTL
trans-eQTL-M.hs23	Zm00001d053909		trans-eQTL
trans-eQTL-M.hs23	Zm00001d054070		trans-eQTL
