SampleID	Tissue	Genotype	Treatment	Replicate	inbred	total	passed	failed	pair	pair_bad	pair_dup	pair_map	pair_map_hq	pair_map_hq0	pair_map0	pair_orphan	pair_orphan_hq	pair_orphan_hq0	pair_orphan0	pair_unmap	unpair	unpair_bad	unpair_dup	unpair_map	unpair_map_hq	unpair_map_hq0	unpair_map0	unpair_unmap	Assigned	Unassigned_MultiMapping	Unassigned_NoFeatures	Unassigned_Ambiguity	Unassigned_Unmapped
SRR8043497	leaf	NKS8326xB73	R	2	FALSE	4430193	4420459	9734	0	0	0	0	0	0	0	0	0	0	0	0	4420459	0	0	347656	100637	67061	257667	4072803	53643	0	22874	24120	4072803
SRR8043498	leaf	PHG50xB73	I	1	FALSE	3440092	3424440	15652	0	0	0	0	0	0	0	0	0	0	0	0	3424440	0	0	335283	61974	36738	276111	3089157	17564	0	20848	23562	3089157
SRR8043499	leaf	PHG35xB73	I	2	FALSE	6433657	6402046	31611	0	0	0	0	0	0	0	0	0	0	0	0	6402046	0	0	389371	65473	41195	332335	6012675	20474	0	24975	20024	6012675
SRR8043500	leaf	LH85xB73	L	2	FALSE	6416551	6396699	19852	0	0	0	0	0	0	0	0	0	0	0	0	6396699	0	0	529189	53631	22351	364618	5867510	25288	0	19776	8567	5867510
SRR8043501	leaf	Mo44xB73	I	2	FALSE	39869292	38997834	871458	38997834	0	0	37231337	36156652	20959635	21445629	0	0	0	0	1766497	0	0	0	0	0	0	0	0	33920795	2806228	1737746	498111	1766497
SRR8043502	leaf	LH93xMo17	I	2	FALSE	33002364	32318349	684015	32318349	0	0	31372917	30261894	12818664	13157108	0	0	0	0	945432	0	0	0	0	0	0	0	0	28414665	2922311	1499959	347270	945432
SRR8043503	leaf	W64AxB73	S	2	FALSE	29195647	28463403	732244	28463403	0	0	27773299	26786236	14975317	15457053	0	0	0	0	690104	0	0	0	0	0	0	0	0	25364359	2575172	1065020	356857	690104
SRR8043504	leaf	Mo17xOh43	I	2	FALSE	37081792	36413404	668388	36413404	0	0	34493809	33204795	15344472	15729980	0	0	0	0	1919595	0	0	0	0	0	0	0	0	30830360	3643558	1906561	467874	1919595
SRR8043505	leaf	PHN11xB73	S	2	FALSE	33061298	32413978	647320	32413978	0	0	31063640	30044498	19054190	19591399	0	0	0	0	1350338	0	0	0	0	0	0	0	0	28501156	2593790	1149384	393958	1350338
SRR8043506	leaf	PHG39xB73	S	2	FALSE	36791571	36197288	594283	36197288	0	0	35415193	34244376	22246289	22905449	0	0	0	0	782095	0	0	0	0	0	0	0	0	32389255	3063630	1401491	453630	782095
SRR8043507	leaf	PHG47xB73	I	2	FALSE	6050455	6024829	25626	0	0	0	0	0	0	0	0	0	0	0	0	6024829	0	0	2149389	202113	144353	1952650	3875440	33966	0	28606	139541	3875440
SRR8043508	leaf	PHG47xMo17	I	1	FALSE	4092701	4076154	16547	0	0	0	0	0	0	0	0	0	0	0	0	4076154	0	0	338503	50355	23600	272182	3737651	17531	0	20325	12499	3737651
SRR8043509	leaf	Oh43xB73	S	2	FALSE	27818485	26855174	963311	26855174	0	0	25618436	24704041	13713427	14133998	0	0	0	0	1236738	0	0	0	0	0	0	0	0	23397678	2365998	980911	325452	1236738
SRR8043510	leaf	Mo45xMo17	S	1	FALSE	29908309	28656376	1251933	28656376	0	0	27257047	26177269	10365383	10685311	0	0	0	0	1399329	0	0	0	0	0	0	0	0	24727638	2780283	1102534	347097	1399329
SRR8043511	leaf	PHJ40xMo17	S	2	FALSE	27569548	26717535	852013	26717535	0	0	26010900	25001379	10493807	10808423	0	0	0	0	706635	0	0	0	0	0	0	0	0	23508972	2645228	1179400	313007	706635
SRR8043512	leaf	Q381xB73	R	1	FALSE	36130869	35348765	782104	35348765	0	0	33803432	32796907	19718963	20167467	0	0	0	0	1545333	0	0	0	0	0	0	0	0	30752939	2715120	1645592	398376	1545333
SRR8043513	leaf	PHW65xMo17	R	2	FALSE	33762823	33120510	642313	33120510	0	0	32126654	30870091	13269325	13612311	0	0	0	0	993856	0	0	0	0	0	0	0	0	28824408	3387428	1672888	372795	993856
SRR8043514	leaf	B84xB73	L	2	FALSE	39257361	38350202	907159	38350202	0	0	37473891	36037412	24123411	24961186	0	0	0	0	876311	0	0	0	0	0	0	0	0	33072805	4092423	2573466	391141	876311
SRR8043515	leaf	DKFAPWxB73	L	2	FALSE	35125274	34315064	810210	34315064	0	0	33328448	31900111	19850651	20594212	0	0	0	0	986616	0	0	0	0	0	0	0	0	28734655	4141953	2848451	317005	986616
SRR8043516	leaf	PHG47xMo17	I	2	FALSE	36033515	34532745	1500770	34532745	0	0	33672240	32487166	13120205	13444893	0	0	0	0	860505	0	0	0	0	0	0	0	0	30495213	3004171	1608225	383728	860505
SRR8043517	leaf	B84xMo17	L	2	FALSE	33781421	32965812	815609	32965812	0	0	31134302	29876583	14871790	15334237	0	0	0	0	1831510	0	0	0	0	0	0	0	0	28107268	3313965	1420479	348836	1831510
SRR8043518	leaf	PHG72xB73	I	1	FALSE	34531922	32974145	1557777	32974145	0	0	32293545	31391431	17424393	17812223	0	0	0	0	680600	0	0	0	0	0	0	0	0	29621134	2279879	1366719	403578	680600
SRR8043519	leaf	PHG50xB73	I	2	FALSE	33805946	32232738	1573208	32232738	0	0	31651598	30705408	16945049	17351464	0	0	0	0	581140	0	0	0	0	0	0	0	0	28891230	2376992	1326415	487763	581140
SRR8043520	leaf	Mo45xB73	I	2	FALSE	6829974	6796073	33901	0	0	0	0	0	0	0	0	0	0	0	0	6796073	0	0	1090236	121672	80492	968411	5705837	39931	0	25315	56426	5705837
SRR8043521	leaf	PHG39xB73	I	2	FALSE	35390714	33940582	1450132	33940582	0	0	33409634	32456232	18660456	19095046	0	0	0	0	530948	0	0	0	0	0	0	0	0	30582606	2422817	1436298	437328	530948
SRR8043522	leaf	PHN11xB73	L	2	FALSE	33412769	32788187	624582	32788187	0	0	31601693	30144784	17481619	18146724	0	0	0	0	1186494	0	0	0	0	0	0	0	0	27369788	4286802	2456990	318006	1186494
SRR8043523	leaf	NC230xMo17	E	2	FALSE	34608147	33978565	629582	33978565	0	0	32749586	30745160	14769315	15344423	0	0	0	0	1228979	0	0	0	0	0	0	0	0	28575015	6491795	1632787	537358	1228979
SRR8043524	leaf	PHG39xB73	L	2	FALSE	34298868	33462298	836570	33462298	0	0	31647074	30356038	17493088	18118039	0	0	0	0	1815224	0	0	0	0	0	0	0	0	27898204	3517285	2112681	345153	1815224
SRR8043525	leaf	NKS8326xB73	L	2	FALSE	48172928	46400401	1772527	46400401	0	0	43841333	41875052	23535554	24408915	0	0	0	0	2559068	0	0	0	0	0	0	0	0	38476926	5583718	2917763	480363	2559068
SRR8043526	leaf	PHB47xMo17	L	2	FALSE	42333560	40888005	1445555	40888005	0	0	39386466	37800547	17658711	18191725	0	0	0	0	1501539	0	0	0	0	0	0	0	0	35470928	4131229	1877813	451806	1501539
SRR8043527	leaf	PHB47xB73	L	2	FALSE	46868013	44832754	2035259	44832754	0	0	42852959	41249339	25917937	26747603	0	0	0	0	1979795	0	0	0	0	0	0	0	0	37820212	4395952	2992737	436390	1979795
SRR8043528	leaf	PHG47xMo17	L	2	FALSE	32433997	31679250	754747	31679250	0	0	30217443	28917809	11272317	11633618	0	0	0	0	1461807	0	0	0	0	0	0	0	0	27110754	3391650	1481407	325648	1461807
SRR8043529	leaf	PHG39xMo17	L	2	FALSE	36924791	36121736	803055	36121736	0	0	35090451	33621704	14204139	14648598	0	0	0	0	1031285	0	0	0	0	0	0	0	0	31520184	3851170	1714984	386536	1031285
SRR8043530	leaf	PHG50xMo17	R	2	FALSE	5358180	5344522	13658	0	0	0	0	0	0	0	0	0	0	0	0	5344522	0	0	302168	84588	51758	227193	5042354	36940	0	29263	18385	5042354
SRR8043531	leaf	PHG35xMo17	L	2	FALSE	32247411	31396608	850803	31396608	0	0	30499826	29157698	12155800	12521319	0	0	0	0	896782	0	0	0	0	0	0	0	0	27484444	3462276	1348659	324595	896782
SRR8043532	leaf	PHG35xB73	L	2	FALSE	31082688	30272150	810538	30272150	0	0	28943634	27790119	16117935	16620016	0	0	0	0	1328516	0	0	0	0	0	0	0	0	25453880	3192849	2014012	322227	1328516
SRR8043533	leaf	PHG29xB73	L	2	FALSE	49954207	48389688	1564519	48389688	0	0	45870601	44002565	26650244	27526502	0	0	0	0	2519087	0	0	0	0	0	0	0	0	39937641	5308384	3611987	452937	2519087
SRR8043534	leaf	PHN11xB73	E	2	FALSE	31277087	30579400	697687	30579400	0	0	29627034	27279632	16313698	17332267	0	0	0	0	952366	0	0	0	0	0	0	0	0	24133804	6614297	2689583	456245	952366
SRR8043535	leaf	PHG83xPH207	E	2	FALSE	29488708	28854287	634421	28854287	0	0	27794634	25982678	16619878	17328285	0	0	0	0	1059653	0	0	0	0	0	0	0	0	23646820	5433850	1851192	484666	1059653
SRR8043536	leaf	Mo45xB73	R	2	FALSE	33306112	32618687	687425	32618687	0	0	31328978	30415247	18485884	18897822	0	0	0	0	1289709	0	0	0	0	0	0	0	0	28698933	2434824	1355504	360810	1289709
SRR8043537	leaf	Mo44xB73	R	2	FALSE	32124037	31433772	690265	31433772	0	0	30014254	29196390	18427773	18811278	0	0	0	0	1419518	0	0	0	0	0	0	0	0	27562416	2184466	1256141	377833	1419518
SRR8043538	leaf	LH145xB73	E	2	FALSE	37093016	36293677	799339	36293677	0	0	35379820	31927566	19526720	20781132	0	0	0	0	913857	0	0	0	0	0	0	0	0	28268340	10852412	2638169	1021057	913857
SRR8043539	leaf	PHW65xB73	L	2	FALSE	6385448	6347955	37493	0	0	0	0	0	0	0	0	0	0	0	0	6347955	0	0	447946	45771	19002	337284	5900009	21258	0	16976	7537	5900009
SRR8043540	leaf	DKFAPWxMo17	E	2	FALSE	5902351	5880120	22231	0	0	0	0	0	0	0	0	0	0	0	0	5880120	0	0	624011	222040	95177	395339	5256109	98655	0	91149	32236	5256109
SRR8043541	leaf	H99xB73	E	2	FALSE	6009853	5988337	21516	0	0	0	0	0	0	0	0	0	0	0	0	5988337	0	0	404526	165920	55834	241364	5583811	97668	0	63005	5247	5583811
SRR8043542	leaf	H99xPH207	E	2	FALSE	4963508	4944943	18565	0	0	0	0	0	0	0	0	0	0	0	0	4944943	0	0	283427	103457	32471	158104	4661516	53537	0	41885	8035	4661516
SRR8043543	leaf	Mo17xPHG29	I	2	FALSE	28874120	27327806	1546314	27327806	0	0	26732573	25842524	10081949	10298827	0	0	0	0	595233	0	0	0	0	0	0	0	0	24353251	2220086	1166185	323088	595233
SRR8043544	leaf	H99xMo17	E	2	FALSE	4993095	4974728	18367	0	0	0	0	0	0	0	0	0	0	0	0	4974728	0	0	341009	111755	33196	190819	4633719	53217	0	46128	12410	4633719
SRR8043545	leaf	Mo44xMo17	L_T2	2	FALSE	6675496	6638933	36563	0	0	0	0	0	0	0	0	0	0	0	0	6638933	0	0	717686	81469	31874	556186	5921247	41339	0	29863	10267	5921247
SRR8043546	leaf	NKH8431xB73	R	2	FALSE	28965014	28451616	513398	28451616	0	0	27276308	26576575	17791778	18159305	0	0	0	0	1175308	0	0	0	0	0	0	0	0	25093420	1850698	1164686	318469	1175308
SRR8043547	leaf	Mo45xMo17	R	2	FALSE	33977455	33296151	681304	33296151	0	0	31889811	30575614	12935040	13296838	0	0	0	0	1406340	0	0	0	0	0	0	0	0	28440374	3564535	1709652	425588	1406340
SRR8043548	leaf	Q381xB73	R	2	FALSE	4383398	4374190	9208	0	0	0	0	0	0	0	0	0	0	0	0	4374190	0	0	263661	57015	38469	206221	4110529	25560	0	14018	17437	4110529
SRR8043549	leaf	PHG47xB73	R	2	FALSE	31725248	31103655	621593	31103655	0	0	29761017	28919585	17242991	17609710	0	0	0	0	1342638	0	0	0	0	0	0	0	0	27269228	2216606	1299701	350656	1342638
SRR8043550	leaf	PHG72xB73	R	2	FALSE	34798204	34094299	703905	34094299	0	0	33266166	32337656	19723565	20153262	0	0	0	0	828133	0	0	0	0	0	0	0	0	30446569	2487155	1483452	407635	828133
SRR8043551	leaf	PHJ40xB73	R	2	FALSE	31334624	30600412	734212	30600412	0	0	28917347	28091180	16684847	17048978	0	0	0	0	1683065	0	0	0	0	0	0	0	0	26412454	2177188	1302477	376249	1683065
SRR8043552	leaf	NKH8431xMo17	E	2	FALSE	6179851	6160875	18976	0	0	0	0	0	0	0	0	0	0	0	0	6160875	0	0	1333456	383051	170087	937953	4827419	165692	0	135991	81368	4827419
SRR8043553	leaf	PHJ40xMo17	R	1	FALSE	37734514	36962977	771537	36962977	0	0	35801489	34416069	14704219	15085541	0	0	0	0	1161488	0	0	0	0	0	0	0	0	32121369	3769745	1861218	433482	1161488
SRR8043554	leaf	PHN11xB73	R	1	FALSE	43075707	42054180	1021527	42054180	0	0	40289781	39133484	23798219	24333865	0	0	0	0	1764399	0	0	0	0	0	0	0	0	37014638	3136010	1639491	479355	1764399
SRR8043555	leaf	PHW65xB73	R	2	FALSE	34331637	33675765	655872	33675765	0	0	32423381	31503070	18853306	19258304	0	0	0	0	1252384	0	0	0	0	0	0	0	0	29795514	2424628	1327006	380550	1252384
SRR8043556	leaf	PHG35xMo17	S	2	FALSE	10576490	10526505	49985	0	0	0	0	0	0	0	0	0	0	0	0	10526505	0	0	2235507	242557	134243	1831869	8290998	127164	0	56933	58460	8290998
SRR8043557	leaf	W64AxB73	R	2	FALSE	33059070	32443783	615287	32443783	0	0	31707831	30722808	18480799	18921205	0	0	0	0	735952	0	0	0	0	0	0	0	0	28725333	2646039	1592742	404733	735952
SRR8043558	leaf	Mo44xMo17	L	2	FALSE	5866031	5836173	29858	0	0	0	0	0	0	0	0	0	0	0	0	5836173	0	0	571228	61312	22297	444455	5264945	29980	0	22424	8908	5264945
SRR8043559	leaf	Mo17xPHG29	L	2	FALSE	38922022	38060950	861072	38060950	0	0	35501057	33695204	15318975	16035148	0	0	0	0	2559893	0	0	0	0	0	0	0	0	31638433	5470787	1670481	386290	2559893
SRR8043560	leaf	Mo17xPHG29	S	2	FALSE	6286187	6259068	27119	0	0	0	0	0	0	0	0	0	0	0	0	6259068	0	0	1180933	143232	73283	977998	5078135	76849	0	34587	31796	5078135
SRR8043561	leaf	Mo17xOh43	S	2	FALSE	8534807	8499266	35541	0	0	0	0	0	0	0	0	0	0	0	0	8499266	0	0	1306265	152389	74471	1082865	7193001	74084	0	36182	42123	7193001
SRR8043562	leaf	W64AxMo17	R	2	FALSE	36838596	35151291	1687305	35151291	0	0	34083678	32767640	12444383	12775389	0	0	0	0	1067613	0	0	0	0	0	0	0	0	30678130	3568268	1698145	391365	1067613
SRR8043563	leaf	PHB47xB73	E	1	FALSE	39422859	38789173	633686	38789173	0	0	37495254	34854158	20983462	21868021	0	0	0	0	1293919	0	0	0	0	0	0	0	0	31737549	9182873	2382497	734112	1293919
SRR8043564	leaf	PHG47xB73	L	2	FALSE	5318660	5288386	30274	0	0	0	0	0	0	0	0	0	0	0	0	5288386	0	0	618259	65148	35246	506566	4670127	30111	0	18636	16401	4670127
SRR8043565	leaf	LH123HTxMo17	L	2	FALSE	6525145	6504900	20245	0	0	0	0	0	0	0	0	0	0	0	0	6504900	0	0	1079782	116556	45608	852521	5425118	56990	0	43855	15711	5425118
SRR8043566	leaf	Mo17xB73	I	2	FALSE	29457684	28354407	1103277	28354407	0	0	27900110	27104957	15206292	15557215	0	0	0	0	454297	0	0	0	0	0	0	0	0	25473096	2050795	1309867	321994	454297
SRR8043567	leaf	LH93xB73	I	2	FALSE	31461588	30203865	1257723	30203865	0	0	29558753	28735305	16573335	16947433	0	0	0	0	645112	0	0	0	0	0	0	0	0	27082906	2105819	1273583	378816	645112
SRR8043568	leaf	LH156xB73	E_T2	2	FALSE	50246340	49399012	847328	49399012	0	0	47690379	45008233	25994332	27291816	0	0	0	0	1708633	0	0	0	0	0	0	0	0	41383530	7399850	2733178	891525	1708633
SRR8043569	leaf	PHN11xB73	R	2	FALSE	4861745	4851563	10182	0	0	0	0	0	0	0	0	0	0	0	0	4851563	0	0	439318	79928	54429	360656	4412245	37096	0	18525	24307	4412245
SRR8043570	leaf	DKFAPWxMo17	I	2	FALSE	28152074	26403349	1748725	26403349	0	0	25594669	24731989	9930049	10183160	0	0	0	0	808680	0	0	0	0	0	0	0	0	23421330	2177306	966292	344367	808680
SRR8043571	leaf	Mo44xMo17	R	2	FALSE	6594871	6583325	11546	0	0	0	0	0	0	0	0	0	0	0	0	6583325	0	0	402608	115223	70689	290213	6180717	57614	0	32652	24957	6180717
SRR8043572	leaf	Q381xB73	E	2	FALSE	33922957	33048572	874385	33048572	0	0	32001756	29286242	16809320	17929209	0	0	0	0	1046816	0	0	0	0	0	0	0	0	25403140	7703905	3356943	526159	1046816
SRR8043573	leaf	LH145xB73	L	2	FALSE	867116	864554	2562	0	0	0	0	0	0	0	0	0	0	0	0	864554	0	0	81559	11020	5188	60003	782995	5180	0	3771	2069	782995
SRR8043574	leaf	PHG47xPH207	E	1	FALSE	32222283	31604322	617961	31604322	0	0	30405511	27434601	11030139	11551406	0	0	0	0	1198811	0	0	0	0	0	0	0	0	24766535	8594790	2244733	423333	1198811
SRR8043575	leaf	PHG47xMo17	E	1	FALSE	32506251	31900123	606128	31900123	0	0	30845709	28174625	12440684	13046351	0	0	0	0	1054414	0	0	0	0	0	0	0	0	25632831	7684763	2005377	536417	1054414
SRR8043576	leaf	Mo17xOh43	L	1	FALSE	8028582	8004809	23773	0	0	0	0	0	0	0	0	0	0	0	0	8004809	0	0	1532428	129946	53070	1185145	6472381	67173	0	38600	24173	6472381
SRR8043577	leaf	Mo17xPH207	L	1	FALSE	6186301	6165584	20717	0	0	0	0	0	0	0	0	0	0	0	0	6165584	0	0	721490	78423	28246	529682	5444094	35535	0	32336	10552	5444094
SRR8043578	leaf	PHG35xMo17	E	2	FALSE	46648234	44456782	2191452	44456782	0	0	43139454	41084020	17438476	18089543	0	0	0	0	1317328	0	0	0	0	0	0	0	0	38783173	5739742	1906392	394455	1317328
SRR8043579	leaf	PHG29xPH207	E	2	FALSE	43520939	42411682	1109257	42411682	0	0	40932990	38191379	16755873	17630491	0	0	0	0	1478692	0	0	0	0	0	0	0	0	34954624	7751675	2821252	415503	1478692
SRR8043580	leaf	PHG29xMo17	E	2	FALSE	30374298	29920741	453557	29920741	0	0	29009914	27097785	12654598	13337173	0	0	0	0	910827	0	0	0	0	0	0	0	0	24718563	5288419	1993130	386092	910827
SRR8043581	leaf	PHG83xB73	E	2	FALSE	33300447	32739622	560825	32739622	0	0	31213631	29443149	22445608	23390710	0	0	0	0	1525991	0	0	0	0	0	0	0	0	26768546	5683386	2044025	630578	1525991
SRR8043582	leaf	PHG72xPH207	E	1	FALSE	32665713	32185574	480139	32185574	0	0	30998096	28440602	13238252	14046601	0	0	0	0	1187478	0	0	0	0	0	0	0	0	25500463	7022059	2578947	361192	1187478
SRR8043583	leaf	PHG72xMo17	E	1	FALSE	30045841	29486963	558878	29486963	0	0	28417610	26319742	12768231	13549341	0	0	0	0	1069353	0	0	0	0	0	0	0	0	23712727	5758739	2164693	442322	1069353
SRR8043584	leaf	PHG72xB73	E	2	FALSE	28871595	27500407	1371188	27500407	0	0	26616067	24666154	11799933	12449977	0	0	0	0	884340	0	0	0	0	0	0	0	0	21974671	5304809	2314671	376812	884340
SRR8043585	leaf	PHG50xPH207	E	2	FALSE	32375761	31928113	447648	31928113	0	0	31306752	28873677	12728538	13223458	0	0	0	0	621361	0	0	0	0	0	0	0	0	26351636	7683196	2167525	354516	621361
SRR8043586	leaf	PHG47xPH207	E	2	FALSE	6357999	6335183	22816	0	0	0	0	0	0	0	0	0	0	0	0	6335183	0	0	860020	313200	113036	533686	5475163	121188	0	159711	32301	5475163
SRR8043587	leaf	B84xB73	E	2	FALSE	32465196	31099055	1366141	31099055	0	0	30526069	28496495	15716040	16415357	0	0	0	0	572986	0	0	0	0	0	0	0	0	25634943	6090045	2293690	567862	572986
SRR8043588	leaf	PHG47xB73	E	2	FALSE	5706965	5686388	20577	0	0	0	0	0	0	0	0	0	0	0	0	5686388	0	0	1239105	331331	140950	872647	4447283	128027	0	124950	78354	4447283
SRR8043589	leaf	PHN11xMo17	I	1	FALSE	4014366	4000633	13733	0	0	0	0	0	0	0	0	0	0	0	0	4000633	0	0	726284	107305	49776	609139	3274349	48972	0	34785	23548	3274349
SRR8043590	leaf	LH123HTxB73	I	1	FALSE	3357374	3347672	9702	0	0	0	0	0	0	0	0	0	0	0	0	3347672	0	0	1348953	157028	111527	1201428	1998719	55270	0	28906	72852	1998719
SRR8043591	leaf	MoGxB73	S	2	FALSE	4311341	4299657	11684	0	0	0	0	0	0	0	0	0	0	0	0	4299657	0	0	569475	100261	66121	468724	3730182	53004	0	24367	22890	3730182
SRR8043592	leaf	LH156xB73	I	1	FALSE	4526046	4511045	15001	0	0	0	0	0	0	0	0	0	0	0	0	4511045	0	0	911578	118521	77495	805813	3599467	37508	0	33106	47907	3599467
SRR8043593	leaf	NKH8431xB73	S	2	FALSE	3905835	3894081	11754	0	0	0	0	0	0	0	0	0	0	0	0	3894081	0	0	412566	71727	43154	322309	3481515	39511	0	20371	11845	3481515
SRR8043594	leaf	Mo45xMo17	S	2	FALSE	3662148	3650439	11709	0	0	0	0	0	0	0	0	0	0	0	0	3650439	0	0	827850	100384	52896	655096	2822589	50841	0	30076	19467	2822589
SRR8043595	leaf	PHW65xMo17	E	2	FALSE	6458991	6435910	23081	0	0	0	0	0	0	0	0	0	0	0	0	6435910	0	0	926493	285975	126103	614494	5509417	129511	0	128500	27964	5509417
SRR8043596	leaf	PHN11xPH207	E	2	FALSE	6651997	6631630	20367	0	0	0	0	0	0	0	0	0	0	0	0	6631630	0	0	1652171	377425	171434	1237621	4979459	175738	0	119295	82392	4979459
SRR8043597	leaf	W64AxPH207	E	2	FALSE	5394946	5375937	19009	0	0	0	0	0	0	0	0	0	0	0	0	5375937	0	0	859196	248435	105625	585226	4516741	118009	0	89479	40947	4516741
SRR8043598	leaf	PHW65xB73	E	2	FALSE	7471637	7446904	24733	0	0	0	0	0	0	0	0	0	0	0	0	7446904	0	0	1312668	311917	143046	1001768	6134236	129742	0	117721	64454	6134236
SRR8043599	leaf	W64AxB73	E	2	FALSE	3724599	3705398	19201	0	0	0	0	0	0	0	0	0	0	0	0	3705398	0	0	88492	41476	19661	46244	3616906	17584	0	21498	2394	3616906
SRR8043600	leaf	DKFAPWxB73	I	2	FALSE	10272501	10222816	49685	0	0	0	0	0	0	0	0	0	0	0	0	10222816	0	0	554983	107917	59481	437885	9667833	30209	0	45066	32642	9667833
SRR8043601	leaf	LH145xB73	I	2	FALSE	31409107	30269880	1139227	30269880	0	0	29843509	29103206	17939431	18301776	0	0	0	0	426371	0	0	0	0	0	0	0	0	27468509	1925557	1280733	353964	426371
SRR8043602	leaf	PHG72xMo17	E	2	FALSE	5362131	5343618	18513	0	0	0	0	0	0	0	0	0	0	0	0	5343618	0	0	829907	254396	115781	556530	4513711	94299	0	121540	38557	4513711
SRR8043603	leaf	W64AxMo17	E	2	FALSE	3986528	3967916	18612	0	0	0	0	0	0	0	0	0	0	0	0	3967916	0	0	546689	102003	49989	426324	3421227	41856	0	41475	18672	3421227
SRR8043604	leaf	B84xB73	I	2	FALSE	5287100	5258848	28252	0	0	0	0	0	0	0	0	0	0	0	0	5258848	0	0	200027	46043	20940	144683	5058821	15502	0	23169	7372	5058821
SRR8043605	leaf	LH123HTxMo17	I	2	FALSE	5901896	5870483	31413	0	0	0	0	0	0	0	0	0	0	0	0	5870483	0	0	313813	56362	26058	239885	5556670	20418	0	25559	10385	5556670
SRR8043606	leaf	NKS8326xMo17	S	2	FALSE	31737327	30546411	1190916	30546411	0	0	29413388	28190702	12309757	12718899	0	0	0	0	1133023	0	0	0	0	0	0	0	0	26529935	3251619	1313093	347674	1133023
SRR8043607	leaf	H99xMo17	I	2	FALSE	31572309	29197542	2374767	29197542	0	0	28236409	27253901	9774047	9998799	0	0	0	0	961133	0	0	0	0	0	0	0	0	25611407	2545460	1285078	357416	961133
SRR8043608	leaf	PHG47xMo17	E	2	FALSE	6875019	6851609	23410	0	0	0	0	0	0	0	0	0	0	0	0	6851609	0	0	1331147	413065	149808	867711	5520462	168912	0	179779	64374	5520462
SRR8043609	leaf	B84xMo17	I	2	FALSE	5026687	5002174	24513	0	0	0	0	0	0	0	0	0	0	0	0	5002174	0	0	632822	71274	40986	549600	4369352	22406	0	22876	25992	4369352
SRR8043610	leaf	Mo17xPH207	L	2	FALSE	31927512	31176783	750729	31176783	0	0	29684709	28445296	12572758	12937645	0	0	0	0	1492074	0	0	0	0	0	0	0	0	26599485	3374682	1529749	316062	1492074
SRR8043611	leaf	PHJ40xMo17	R	2	FALSE	4450667	4441072	9595	0	0	0	0	0	0	0	0	0	0	0	0	4441072	0	0	513553	119439	81286	405372	3927519	64598	0	28245	26596	3927519
SRR8043612	leaf	Mo17xOh43	L	2	FALSE	35951207	34998371	952836	34998371	0	0	33777716	32305857	13955006	14367252	0	0	0	0	1220655	0	0	0	0	0	0	0	0	30319071	3992139	1632014	354772	1220655
SRR8043613	leaf	Mo17xB73	L	1	FALSE	33134974	32091173	1043801	32091173	0	0	30311457	28994918	17530636	18156061	0	0	0	0	1779716	0	0	0	0	0	0	0	0	26403288	3794843	2256587	335043	1779716
SRR8043614	leaf	Mo45xB73	L	2	FALSE	31697155	31074673	622482	31074673	0	0	29328863	28180980	16572282	17112673	0	0	0	0	1745810	0	0	0	0	0	0	0	0	25878807	3228293	1981588	320585	1745810
SRR8043615	leaf	Mo44xB73	L	2	FALSE	34237192	33341765	895427	33341765	0	0	32271576	30994637	18748477	19368925	0	0	0	0	1070189	0	0	0	0	0	0	0	0	28414663	3545151	2234853	345121	1070189
SRR8043616	leaf	LH93xB73	L	2	FALSE	28397969	27538844	859125	27538844	0	0	26641590	25577554	15438641	15962118	0	0	0	0	897254	0	0	0	0	0	0	0	0	23170914	3038387	2117652	288988	897254
SRR8043617	leaf	LH93xMo17	L	2	FALSE	33025776	32095768	930008	32095768	0	0	30432859	29236954	17488674	18039625	0	0	0	0	1662909	0	0	0	0	0	0	0	0	26726069	3355511	2206970	303915	1662909
SRR8043618	leaf	Mo44xMo17	I	2	FALSE	5349902	5324766	25136	0	0	0	0	0	0	0	0	0	0	0	0	5324766	0	0	846447	100733	52753	720056	4478319	35036	0	31284	34413	4478319
SRR8043619	leaf	PH207xB73	R	2	FALSE	4810145	4799230	10915	0	0	0	0	0	0	0	0	0	0	0	0	4799230	0	0	241867	55934	37187	188783	4557363	24746	0	15037	16151	4557363
SRR8043620	leaf	PH207xB73	S	2	FALSE	32943760	31688203	1255557	31688203	0	0	30519417	29229800	15932426	16572901	0	0	0	0	1168786	0	0	0	0	0	0	0	0	27605271	3758237	1208422	416107	1168786
SRR8043621	leaf	PHB47xB73	S	2	FALSE	28761481	27864256	897225	27864256	0	0	26716884	25846909	15185872	15634655	0	0	0	0	1147372	0	0	0	0	0	0	0	0	24510115	2232725	985462	351332	1147372
SRR8043622	leaf	PHW65xB73	S	2	FALSE	6141900	6113460	28440	0	0	0	0	0	0	0	0	0	0	0	0	6113460	0	0	410261	84244	31676	309315	5703199	52595	0	20719	10930	5703199
