SampleID	Tissue	Genotype	Treatment	Replicate	paired
GH416	seedling_v2	GH416	NA	1	FALSE
GH418	seedling_v2	GH418	NA	1	FALSE
GH420	seedling_v2	GH420	NA	1	FALSE
GH421	seedling_v2	GH421	NA	1	FALSE
GH422	seedling_v2	GH422	NA	1	FALSE
GH423	seedling_v2	GH423	NA	1	FALSE
GH424	seedling_v2	GH424	NA	1	FALSE
GH425	seedling_v2	GH425	NA	1	FALSE
GH426	seedling_v2	GH426	NA	1	FALSE
GH427	seedling_v2	GH427	NA	1	FALSE
GH428	seedling_v2	GH428	NA	1	FALSE
GH432	seedling_v2	GH432	NA	1	FALSE
GH434	seedling_v2	GH434	NA	1	FALSE
GH436	seedling_v2	GH436	NA	1	FALSE
GH438	seedling_v2	GH438	NA	1	FALSE
GH439	seedling_v2	GH439	NA	1	FALSE
GH442	seedling_v2	GH442	NA	1	FALSE
GH444	seedling_v2	GH444	NA	1	FALSE
GH445	seedling_v2	GH445	NA	1	FALSE
GH446	seedling_v2	GH446	NA	1	FALSE
GH447	seedling_v2	GH447	NA	1	FALSE
GH448	seedling_v2	GH448	NA	1	FALSE
GH452	seedling_v2	GH452	NA	1	FALSE
GH453	seedling_v2	GH453	NA	1	FALSE
GH455	seedling_v2	GH455	NA	1	FALSE
GH456	seedling_v2	GH456	NA	1	FALSE
GH457	seedling_v2	GH457	NA	1	FALSE
GH458	seedling_v2	GH458	NA	1	FALSE
GH460	seedling_v2	GH460	NA	1	FALSE
GH461	seedling_v2	GH461	NA	1	FALSE
GH463	seedling_v2	GH463	NA	1	FALSE
GH464	seedling_v2	GH464	NA	1	FALSE
GH465	seedling_v2	GH465	NA	1	FALSE
GH466	seedling_v2	GH466	NA	1	FALSE
GH467	seedling_v2	GH467	NA	1	FALSE
GH468	seedling_v2	GH468	NA	1	FALSE
GH469	seedling_v2	GH469	NA	1	FALSE
GH470	seedling_v2	GH470	NA	1	FALSE
GH471	seedling_v2	GH471	NA	1	FALSE
GH472	seedling_v2	GH472	NA	1	FALSE
GH473	seedling_v2	GH473	NA	1	FALSE
GH474	seedling_v2	GH474	NA	1	FALSE
GH475	seedling_v2	GH475	NA	1	FALSE
GH477	seedling_v2	GH477	NA	1	FALSE
GH478	seedling_v2	GH478	NA	1	FALSE
GH479	seedling_v2	GH479	NA	1	FALSE
GH480	seedling_v2	GH480	NA	1	FALSE
GH481	seedling_v2	GH481	NA	1	FALSE
GH482	seedling_v2	GH482	NA	1	FALSE
GH484	seedling_v2	GH484	NA	1	FALSE
GH485	seedling_v2	GH485	NA	1	FALSE
GH487	seedling_v2	GH487	NA	1	FALSE
GH489	seedling_v2	GH489	NA	1	FALSE
GH490	seedling_v2	GH490	NA	1	FALSE
GH493	seedling_v2	GH493	NA	1	FALSE
GH495	seedling_v2	GH495	NA	1	FALSE
GH496	seedling_v2	GH496	NA	1	FALSE
GH498	seedling_v2	GH498	NA	1	FALSE
GH500	seedling_v2	GH500	NA	1	FALSE
GH501	seedling_v2	GH501	NA	1	FALSE
GH505	seedling_v2	GH505	NA	1	FALSE
GH507	seedling_v2	GH507	NA	1	FALSE
GH508	seedling_v2	GH508	NA	1	FALSE
GH509	seedling_v2	GH509	NA	1	FALSE
GH512	seedling_v2	GH512	NA	1	FALSE
GH513	seedling_v2	GH513	NA	1	FALSE
GH514	seedling_v2	GH514	NA	1	FALSE
GH515	seedling_v2	GH515	NA	1	FALSE
GH516	seedling_v2	GH516	NA	1	FALSE
GH517	seedling_v2	GH517	NA	1	FALSE
GH518	seedling_v2	GH518	NA	1	FALSE
GH520	seedling_v2	GH520	NA	1	FALSE
GH521	seedling_v2	GH521	NA	1	FALSE
GH522	seedling_v2	GH522	NA	1	FALSE
GH524	seedling_v2	GH524	NA	1	FALSE
