SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR5911128	LMAD	Ky21		1	FALSE	11565913	85
SRR5911129	LMAN	Ky21		1	FALSE	8600713	86
SRR5911130	GShoot	Ky21		1	FALSE	3198943	86
SRR5911131	GRoot	Ky21		1	FALSE	3929802	86
SRR5911132	L3Tip	Ky21		1	FALSE	6800753	86
SRR5911133	L3Base	Ky21		1	FALSE	6609016	86
SRR5911134	L3Tip	NC354		1	FALSE	5241335	90
SRR5911136	LMAD	NC356		1	FALSE	9769788	85
SRR5911137	Kern	NC354		1	FALSE	5951567	90
SRR5911138	GShoot	NC356		1	FALSE	5482469	86
SRR5911139	LMAN	NC356		1	FALSE	4982375	86
SRR5911140	L3Base	NC356		1	FALSE	3817828	86
SRR5911141	GRoot	NC356		1	FALSE	9559094	86
SRR5911142	Kern	NC356		1	FALSE	5244481	90
SRR5911143	L3Tip	NC356		1	FALSE	4602534	86
SRR5911144	GRoot	NC300		1	FALSE	4501737	86
SRR5911145	LMAN	NC300		1	FALSE	7688269	86
SRR5911146	LMAD	NC300		1	FALSE	4507810	86
SRR5911147	GShoot	NC300		1	FALSE	4468619	86
SRR5911148	LMAD	NC320		1	FALSE	9365169	85
SRR5911149	Kern	NC318		1	FALSE	3628899	90
SRR5911150	L3Tip	NC300		1	FALSE	6686785	86
SRR5911151	L3Base	NC300		1	FALSE	6686890	86
SRR5911153	Kern	CML330		1	FALSE	5605812	90
SRR5911154	L3Base	CML411		1	FALSE	7458102	86
SRR5911155	L3Tip	CML411		1	FALSE	7079390	86
SRR5911156	L3Tip	R229		1	FALSE	6798381	86
SRR5911157	Kern	R229		1	FALSE	6378641	90
SRR5911158	GRoot	R229		1	FALSE	1908066	86
SRR5911159	L3Base	R229		1	FALSE	3703991	86
SRR5911160	LMAD	R229		1	FALSE	6762826	86
SRR5911161	GShoot	R229		1	FALSE	1959785	86
SRR5911162	Kern	R177		1	FALSE	5271167	90
SRR5911163	LMAN	R229		1	FALSE	7246420	86
SRR5911164	Kern	R229		2	FALSE	4935777	90
SRR5911165	LMAN	R4		1	FALSE	2283238	86
SRR5911166	GShoot	Tx601		1	FALSE	10076207	86
SRR5911167	L3Tip	Tx303		1	FALSE	6544809	86
SRR5911168	L3Base	T8		1	FALSE	6041503	86
SRR5911169	GRoot	T8		1	FALSE	5656827	86
SRR5911170	Kern	T8		1	FALSE	8342924	90
SRR5911171	L3Tip	T8		1	FALSE	3672517	86
SRR5911172	LMAN	Tx303		1	FALSE	5871664	86
SRR5911173	LMAD	Tx303		1	FALSE	4644859	86
SRR5911174	L3Base	Tx303		1	FALSE	5402401	86
SRR5911175	GRoot	Tx303		1	FALSE	4768734	86
SRR5911176	L3Base	Va35		1	FALSE	7440141	86
SRR5911177	GRoot	Va35		1	FALSE	2830907	86
SRR5911178	Kern	Va35		1	FALSE	5664964	90
SRR5911179	L3Tip	Va35		1	FALSE	6861573	86
SRR5911180	L3Tip	Va26		1	FALSE	5552334	86
SRR5911181	L3Base	Va26		1	FALSE	5444300	86
SRR5911182	LMAN	Va35		1	FALSE	6412485	86
SRR5911183	Kern	Va26		1	FALSE	3713976	90
SRR5911184	LMAD	Tzi11		1	FALSE	4729938	86
SRR5911185	LMAN	Tzi11		1	FALSE	5596305	86
SRR5911186	GShoot	Tzi11		1	FALSE	4201562	86
SRR5911187	GRoot	Tzi11		1	FALSE	4801671	86
SRR5911188	GRoot	Tx601		1	FALSE	2138131	86
SRR5911190	GShoot	Tzi10		1	FALSE	3157124	86
SRR5911191	GRoot	Tzi10		1	FALSE	4578601	86
SRR5911192	L3Base	Pa762		1	FALSE	4942729	86
SRR5911193	L3Base	N6		1	FALSE	7858384	86
SRR5911194	GRoot	Pa762		1	FALSE	3812085	86
SRR5911195	GRoot	MR18		1	FALSE	3872920	86
SRR5911196	GRoot	MR01		1	FALSE	6037019	86
SRR5911197	GShoot	W22		1	FALSE	6048470	86
SRR5911198	LMAN	W22		1	FALSE	7399795	86
SRR5911199	L3Base	W22		1	FALSE	4332040	90
SRR5911200	GRoot	W22		1	FALSE	1875021	86
SRR5911201	L3Tip	W22		1	FALSE	4662317	90
SRR5911203	LMAD	MR20_Shoepeg		1	FALSE	3846479	86
SRR5911204	GShoot	MR20_Shoepeg		1	FALSE	4817234	86
SRR5911205	GRoot	MR20		1	FALSE	3280373	86
SRR5911206	L3Base	MR20		1	FALSE	4611433	86
SRR5911207	L3Tip	MR20_Shoepeg		1	FALSE	7457654	86
SRR5911208	Kern	MR20_Shoepeg		1	FALSE	5704479	90
SRR5911209	GShoot	MR11		1	FALSE	7654598	86
SRR5911210	GRoot	MR11		1	FALSE	2897058	86
SRR5911211	GShoot	N6		1	FALSE	5370679	86
SRR5911212	LMAN	Il677a		1	FALSE	4827246	85
SRR5911213	GShoot	Oh43		1	FALSE	3037035	86
SRR5911214	LMAD	Il677a		1	FALSE	4406050	86
SRR5911215	GRoot	CML85		1	FALSE	2287639	86
SRR5911216	GShoot	CML85		1	FALSE	3441514	86
SRR5911217	L3Tip	CML85		1	FALSE	4332794	86
SRR5911218	L3Tip	N6		1	FALSE	7771691	86
SRR5911219	LMAD	Oh43		1	FALSE	2054835	86
SRR5911220	LMAN	Oh43		1	FALSE	3493838	86
SRR5911221	Kern	MS71		1	FALSE	5047897	90
SRR5911222	LMAN	N6		1	FALSE	4945567	86
SRR5911223	L3Base	CML85		1	FALSE	6908328	86
SRR5911224	GRoot	N6		1	FALSE	4238723	86
SRR5911225	Kern	Il677a		1	FALSE	4366123	90
SRR5911226	GRoot	Oh43		1	FALSE	1300137	86
SRR5911227	LMAN	A272		1	FALSE	15406070	86
SRR5911228	GShoot	Pa762		1	FALSE	2857776	86
SRR5911229	LMAN	Pa762		1	FALSE	4375909	86
SRR5911230	GShoot	SD44		1	FALSE	3683513	86
SRR5911231	LMAN	SD44		1	FALSE	9577108	86
SRR5911232	L3Base	SD44		1	FALSE	5561209	86
SRR5911233	GRoot	SD44		1	FALSE	3455924	86
SRR5911234	Kern	SD44		1	FALSE	2488558	90
SRR5911235	L3Tip	SD44		1	FALSE	3490938	86
SRR5911236	LMAN	Sg1533		1	FALSE	4425868	86
SRR5911237	LMAD	Sg1533		1	FALSE	5512231	85
SRR5911238	GRoot	Sg1533		1	FALSE	7122233	86
SRR5911239	GShoot	Sg1533		1	FALSE	4065457	86
SRR5911240	GRoot	W64A		1	FALSE	4229113	86
SRR5911241	L3Base	W64A		1	FALSE	5186649	86
SRR5911242	Kern	SC55		1	FALSE	6413556	90
SRR5911243	L3Tip	SC55		1	FALSE	4868936	86
SRR5911244	L3Base	SC55		1	FALSE	5274526	86
SRR5911245	GRoot	SC55		1	FALSE	4364768	86
SRR5911246	GShoot	SC55		1	FALSE	4718047	86
SRR5911247	LMAN	SC55		1	FALSE	7008013	86
SRR5911248	LMAD	SC55		1	FALSE	8568255	86
SRR5911249	GRoot	SC357		1	FALSE	2714310	86
SRR5911250	GShoot	SC357		1	FALSE	3110754	86
SRR5911251	LMAN	SC357		1	FALSE	6887906	86
SRR5911252	L3Base	W153R		1	FALSE	7953909	86
SRR5911253	L3Tip	W153R		1	FALSE	8299336	86
SRR5911254	L3Base	W117HT		1	FALSE	7443179	86
SRR5911255	GRoot	W117HT		1	FALSE	4835165	86
SRR5911256	Kern	W117HT		1	FALSE	6329236	90
SRR5911257	L3Tip	W117HT		1	FALSE	6614957	86
SRR5911258	LMAN	W153R		1	FALSE	5325256	86
SRR5911259	LMAD	W153R		1	FALSE	3759592	86
SRR5911260	GRoot	W153R		1	FALSE	4312233	86
SRR5911261	GShoot	W153R		1	FALSE	8253678	86
SRR5911262	L3Base	Sg1533		1	FALSE	4112049	86
SRR5911263	L3Tip	Sg1533		1	FALSE	6484424	86
SRR5911264	Kern	Sg1533		1	FALSE	6369705	90
SRR5911265	LMAN	SG18		1	FALSE	2923980	86
SRR5911266	LMAD	SG18		1	FALSE	4395270	86
SRR5911267	GShoot	SG18		1	FALSE	3267152	86
SRR5911268	GRoot	SG18		1	FALSE	5040900	86
SRR5911269	L3Tip	SG18		1	FALSE	5683309	86
SRR5911270	L3Base	SG18		1	FALSE	5414390	86
SRR5911271	L3Tip	SG18		2	FALSE	7835792	86
SRR5911272	GShoot	Va26		1	FALSE	4907582	86
SRR5911273	GRoot	Va26		1	FALSE	5848442	86
SRR5911275	L3Tip	Va22		1	FALSE	4212200	90
SRR5911276	Kern	Va22		1	FALSE	6240905	90
SRR5911277	LMAN	Va26		1	FALSE	4769019	86
SRR5911278	LMAD	Va22		1	FALSE	4345152	86
SRR5911279	GShoot	Va22		1	FALSE	6549934	86
SRR5911280	GRoot	Va22		1	FALSE	5316784	86
SRR5911281	L3Base	Va22		1	FALSE	4992933	90
SRR5911282	GRoot	CML418		1	FALSE	3535144	86
SRR5911283	GShoot	CML418		1	FALSE	6331518	86
SRR5911284	LMAN	CML418		1	FALSE	4041269	85
SRR5911285	Kern	CML411		1	FALSE	6236335	90
SRR5911286	GShoot	CML479		1	FALSE	3840554	86
SRR5911287	Kern	CML418		1	FALSE	5484877	90
SRR5911288	L3Base	CML418		1	FALSE	6342875	86
SRR5911289	L3Tip	CML418		1	FALSE	8085514	86
SRR5911290	LMAN	CML504		1	FALSE	3649351	86
SRR5911291	LMAD	CML504		1	FALSE	3435911	86
SRR5911292	L3Tip	R168		1	FALSE	5755446	86
SRR5911293	L3Base	R168		1	FALSE	5875092	86
SRR5911294	GRoot	R168		1	FALSE	5156977	86
SRR5911295	GShoot	R168		1	FALSE	7158085	86
SRR5911296	GRoot	R177		1	FALSE	3133781	86
SRR5911297	GShoot	R177		1	FALSE	3539400	86
SRR5911298	LMAN	R177		1	FALSE	4950848	86
SRR5911299	Kern	R168		1	FALSE	3620405	90
SRR5911300	L3Tip	R177		1	FALSE	7373817	86
SRR5911301	L3Base	R177		1	FALSE	6557909	86
SRR5911302	LMAN	VaW6		1	FALSE	9589155	86
SRR5911303	GShoot	VaW6		1	FALSE	8160189	86
SRR5911304	GRoot	VaW6		1	FALSE	3068751	86
SRR5911305	L3Base	VaW6		1	FALSE	5731877	86
SRR5911306	L3Tip	VaW6		1	FALSE	5589846	86
SRR5911307	Kern	VaW6		1	FALSE	3908997	90
SRR5911308	Kern	VaW6		2	FALSE	8618796	90
SRR5911309	LMAD	W117HT		1	FALSE	5889781	86
SRR5911310	LMAN	W117HT		1	FALSE	3923161	86
SRR5911311	GShoot	W117HT		1	FALSE	4209848	86
SRR5911312	LMAD	Tzi16		1	FALSE	4585770	86
SRR5911313	Kern	Tzi11		1	FALSE	4562074	90
SRR5911314	Kern	Tzi16		1	FALSE	7081196	90
SRR5911315	L3Tip	Tzi16		1	FALSE	6246849	86
SRR5911316	L3Base	Tzi16		1	FALSE	4248804	86
SRR5911317	GRoot	Tzi16		1	FALSE	4096021	86
SRR5911318	GRoot	MR21		1	FALSE	6669249	86
SRR5911319	GRoot	MR08		1	FALSE	3877382	86
SRR5911320	GShoot	MR08		1	FALSE	8916886	86
SRR5911321	GRoot	MR06		1	FALSE	1983253	86
SRR5911322	GRoot	MR09		1	FALSE	4470797	86
SRR5911323	GShoot	MR09		1	FALSE	4915162	86
SRR5911324	GRoot	MR10		1	FALSE	6454586	86
SRR5911325	GShoot	MR10		1	FALSE	7950667	86
SRR5911326	LMAN	CML103		1	FALSE	5900892	86
SRR5911327	LMAD	CML103		1	FALSE	6920855	85
SRR5911328	GShoot	Tzi18		1	FALSE	3127260	86
SRR5911329	LMAD	Tzi18		1	FALSE	9603560	86
SRR5911330	LMAD	MS71		1	FALSE	4443831	86
SRR5911331	Kern	Ki3		1	FALSE	5039266	90
SRR5911332	Kern	CML505		1	FALSE	8193342	90
SRR5911333	LMAD	CML511		1	FALSE	8080928	86
SRR5911334	L3Base	Ms71		1	FALSE	4718960	86
SRR5911335	GRoot	MS71		1	FALSE	6934580	86
SRR5911336	GShoot	Ms71		1	FALSE	3778005	86
SRR5911337	LMAN	MS71		1	FALSE	4874366	86
SRR5911338	L3Tip	CML504		1	FALSE	7284362	86
SRR5911339	L3Base	CML504		1	FALSE	9150658	86
SRR5911340	GShoot	CML504		1	FALSE	7719703	86
SRR5911341	GRoot	CML504		1	FALSE	2684280	86
SRR5911342	L3Tip	CML505		1	FALSE	5746926	86
SRR5911343	L3Base	CML505		1	FALSE	8539620	86
SRR5911344	LMAD	CML505		1	FALSE	4519268	85
SRR5911345	LMAN	CML505		1	FALSE	4127911	85
SRR5911346	GShoot	Tzi16		1	FALSE	5635535	86
SRR5911347	LMAN	Tzi16		1	FALSE	7149085	86
SRR5911348	GShoot	Va102		1	FALSE	5564132	86
SRR5911349	GRoot	Va102		1	FALSE	5979389	86
SRR5911350	LMAN	U267Y		1	FALSE	4522477	86
SRR5911351	GShoot	U267Y		1	FALSE	4617778	86
SRR5911352	GRoot	U267Y		1	FALSE	1605391	86
SRR5911353	L3Base	U267Y		1	FALSE	4186866	90
SRR5911355	L3Tip	U267Y		1	FALSE	5070346	90
SRR5911356	Kern	U267Y		1	FALSE	6851512	90
SRR5911357	LMAN	Va102		1	FALSE	3387011	86
SRR5911358	GRoot	SD40		1	FALSE	3081287	86
SRR5911359	L3Base	SD40		1	FALSE	6321122	86
SRR5911360	LMAN	SD40		1	FALSE	4039171	86
SRR5911361	GShoot	SD40		1	FALSE	4004756	86
SRR5911362	Kern	SD40		1	FALSE	5383833	90
SRR5911363	LMAD	SD44		1	FALSE	5412783	86
SRR5911364	L3Tip	SD40		1	FALSE	8703234	86
SRR5911365	L3Base	SD40		2	FALSE	4474284	86
SRR5911366	L3Tip	W64A		1	FALSE	6899054	86
SRR5911368	L3Base	SD44		2	FALSE	3403445	86
SRR5911369	L3Base	SC213R		1	FALSE	4153826	86
SRR5911370	LMAD	SC357		1	FALSE	11174586	85
SRR5911371	Kern	W64A		1	FALSE	6247418	90
SRR5911372	L3Base	SA24		1	FALSE	3973464	86
SRR5911373	L3Tip	SA24		1	FALSE	8486288	86
SRR5911374	Kern	SA24		1	FALSE	5806019	90
SRR5911375	LMAD	SC213R		1	FALSE	8549137	86
SRR5911376	LMAN	SC213R		1	FALSE	9308587	86
SRR5911377	GShoot	SC213R		1	FALSE	5378015	86
SRR5911378	GRoot	SC213R		1	FALSE	1778082	86
SRR5911379	L3Tip	SC213R		1	FALSE	5245236	86
SRR5911380	GShoot	Il677a		1	FALSE	4045447	86
SRR5911381	GRoot	Il677a		1	FALSE	4372526	86
SRR5911382	L3Tip	Il677a		1	FALSE	7797381	86
SRR5911383	L3Base	Il677a		1	FALSE	8480201	86
SRR5911384	L3Tip	Yu796NS		1	FALSE	7100547	86
SRR5911385	Kern	Yu796NS		1	FALSE	8254600	90
SRR5911386	Kern	T232		1	FALSE	4481177	90
SRR5911387	L3Tip	T232		1	FALSE	4997811	90
SRR5911389	L3Base	T232		1	FALSE	3801555	90
SRR5911390	GRoot	T232		1	FALSE	4916637	86
SRR5911391	GShoot	T232		1	FALSE	3859274	86
SRR5911392	LMAD	T232		1	FALSE	10875261	85
SRR5911393	LMAN	T232		1	FALSE	9957939	86
SRR5911394	Kern	SG18		1	FALSE	6273229	90
SRR5911395	L3Base	SG18		2	FALSE	3831693	86
SRR5911396	LMAN	Va22		1	FALSE	6746429	86
SRR5911397	Kern	Va17		1	FALSE	8369766	90
SRR5911398	LMAD	Va17		1	FALSE	4786376	86
SRR5911399	LMAN	Va17		1	FALSE	9084020	86
SRR5911400	Kern	Va14		1	FALSE	6680680	90
SRR5911401	L3Tip	Va14		1	FALSE	5436078	86
SRR5911402	L3Tip	Va17		1	FALSE	5197687	86
SRR5911403	L3Base	Va17		1	FALSE	4584301	86
SRR5911404	GRoot	Va17		1	FALSE	1202952	86
SRR5911405	GShoot	Va17		1	FALSE	5222330	86
SRR5911406	GRoot	CML192		1	FALSE	1488215	86
SRR5911407	GShoot	CML202		1	FALSE	6556752	86
SRR5911408	GRoot	CML133		1	FALSE	6653728	86
SRR5911409	GShoot	CML192		1	FALSE	5374453	86
SRR5911410	Kern	CML103		1	FALSE	5618585	90
SRR5911411	GShoot	CML133		1	FALSE	5268657	86
SRR5911412	L3Tip	CML103		1	FALSE	9199264	86
SRR5911413	L3Base	CML103		1	FALSE	6857040	86
SRR5911414	GShoot	CML103		1	FALSE	4959480	86
SRR5911415	GRoot	CML103		1	FALSE	4262955	86
SRR5911416	Kern	Va99		1	FALSE	5642352	90
SRR5911417	L3Tip	Va99		1	FALSE	5362585	86
SRR5911418	L3Base	Va99		1	FALSE	4439926	86
SRR5911419	GRoot	Va99		1	FALSE	2313197	86
SRR5911420	GShoot	Va99		1	FALSE	8308039	86
SRR5911421	LMAN	Va99		1	FALSE	6663404	86
SRR5911422	Kern	Va85		1	FALSE	7037558	90
SRR5911423	Kern	Va85		2	FALSE	5085806	90
SRR5911424	L3Tip	Va85		1	FALSE	4612199	86
SRR5911425	L3Base	Va85		1	FALSE	2497878	86
SRR5911426	LMAD	Tzi25		1	FALSE	3618898	86
SRR5911427	LMAN	Tzi25		1	FALSE	9534471	86
SRR5911428	L3Tip	Tzi18		1	FALSE	3697027	90
SRR5911429	Kern	Tzi18		1	FALSE	7426290	90
SRR5911430	L3Base	Tzi18		1	FALSE	4264826	90
SRR5911432	GRoot	Tzi18		1	FALSE	5440821	86
SRR5911433	LMAN	Tzi18		1	FALSE	9750904	86
SRR5911434	GShoot	Tzi25		1	FALSE	4448598	86
SRR5911435	GRoot	Tzi25		1	FALSE	3215392	86
SRR5911436	LMAD	R168		1	FALSE	4961683	86
SRR5911437	LMAN	R168		1	FALSE	5227875	86
SRR5911438	GRoot	Pa91		1	FALSE	7123815	86
SRR5911439	L3Tip	Pa91		1	FALSE	6482465	86
SRR5911440	L3Base	Pa91		1	FALSE	7701453	86
SRR5911441	Kern	Pa91		1	FALSE	5500317	90
SRR5911442	Kern	Pa880		1	FALSE	8294789	90
SRR5911443	LMAN	Pa91		1	FALSE	4476724	85
SRR5911444	LMAD	Pa91		1	FALSE	4691360	86
SRR5911445	GShoot	Pa91		1	FALSE	6755947	86
SRR5911446	GRoot	A272		1	FALSE	4634376	86
SRR5911447	Kern	A272		1	FALSE	5001349	90
SRR5911448	LMAD	A272		1	FALSE	4550317	86
SRR5911449	GShoot	A272		1	FALSE	4946166	86
SRR5911450	GRoot	B97		1	FALSE	4983543	86
SRR5911451	L3Base	B97		1	FALSE	3718854	86
SRR5911452	LMAN	B97		1	FALSE	7090151	86
SRR5911453	GShoot	B97		1	FALSE	4164907	86
SRR5911454	L3Tip	B97		1	FALSE	7124530	86
SRR5911455	GShoot	MR02_Assiniboine		1	FALSE	4030371	86
SRR5911456	GShoot	Ki3		1	FALSE	9332056	86
SRR5911457	GRoot	Ki3		1	FALSE	3106459	86
SRR5911458	LMAD	Ki3		1	FALSE	4221654	86
SRR5911459	LMAN	Ki3		1	FALSE	6520000	86
SRR5911460	L3Tip	CML96		1	FALSE	7109446	86
SRR5911461	Kern	CML96		1	FALSE	7893285	90
SRR5911462	GRoot	CML96		1	FALSE	4783135	86
SRR5911463	L3Base	CML96		1	FALSE	4826748	86
SRR5911464	LMAN	CML96		1	FALSE	3957484	86
SRR5911465	GShoot	CML96		1	FALSE	5439067	86
SRR5911466	L3Tip	CML84		1	FALSE	5051364	86
SRR5911467	GRoot	CML84		1	FALSE	6383622	86
SRR5911468	GShoot	CML511		1	FALSE	2590176	86
SRR5911469	LMAN	CML511		1	FALSE	4477535	86
SRR5911470	L3Tip	CML511		1	FALSE	6043032	86
SRR5911471	GRoot	CML511		1	FALSE	1165008	86
SRR5911472	LMAD	CML84		1	FALSE	5771971	86
SRR5911473	L3Base	CML511		1	FALSE	3961221	86
SRR5911474	GShoot	CML84		1	FALSE	4360825	86
SRR5911475	LMAN	CML84		1	FALSE	4066624	86
SRR5911476	GShoot	Va14		1	FALSE	6464266	86
SRR5911477	LMAD	Va14		1	FALSE	5483833	86
SRR5911479	LMAN	Va14		1	FALSE	4994314	85
SRR5911480	Kern	Va102		1	FALSE	7549083	90
SRR5911481	L3Tip	Va102		1	FALSE	2987990	90
SRR5911483	L3Base	Va102		1	FALSE	5591339	90
SRR5911484	L3Base	Va14		1	FALSE	5851419	86
SRR5911485	GRoot	Va14		1	FALSE	1626929	86
SRR5911486	L3Base	Tzi11		1	FALSE	4689885	86
SRR5911487	L3Tip	Tzi11		1	FALSE	4388960	86
SRR5911488	Kern	R4		1	FALSE	3144766	90
SRR5911489	L3Tip	R4		1	FALSE	6011488	86
SRR5911490	LMAD	SA24		1	FALSE	5043633	86
SRR5911491	LMAN	SA24		1	FALSE	6376246	86
SRR5911492	L3Tip	CML330		1	FALSE	4847215	90
SRR5911493	GShoot	R4		1	FALSE	6402935	86
SRR5911494	LMAD	R4		1	FALSE	7177292	85
SRR5911495	L3Base	R4		1	FALSE	6287877	86
SRR5911496	GRoot	R4		1	FALSE	6063245	86
SRR5911497	LMAN	Va59		1	FALSE	4144884	86
SRR5911498	GShoot	SA24		1	FALSE	3665548	86
SRR5911499	L3Base	Wf9		1	FALSE	7753667	86
SRR5911500	GRoot	Wf9		1	FALSE	3823304	86
SRR5911501	Kern	Va35		2	FALSE	4674111	90
SRR5911502	LMAN	Wf9		1	FALSE	5851321	86
SRR5911503	GShoot	Yu796NS		1	FALSE	4329303	86
SRR5911504	LMAN	Yu796NS		1	FALSE	5074768	86
SRR5911505	Kern	Wf9		1	FALSE	7307437	90
SRR5911506	L3Tip	Wf9		1	FALSE	7029685	86
SRR5911507	GShoot	T234		1	FALSE	4149269	86
SRR5911508	GRoot	T234		1	FALSE	6175506	86
SRR5911509	L3Base	Yu796NS		1	FALSE	2927705	86
SRR5911510	GRoot	Yu796NS		1	FALSE	4384799	86
SRR5911511	Kern	T234		1	FALSE	7893383	90
SRR5911512	LMAN	T8		1	FALSE	5299049	86
SRR5911513	L3Tip	T234		1	FALSE	5132108	86
SRR5911514	L3Base	T234		1	FALSE	6262410	86
SRR5911515	GRoot	SA24		1	FALSE	5667739	86
SRR5911516	L3Tip	Ki3		1	FALSE	5870126	86
SRR5911517	L3Base	Ki3		1	FALSE	4246495	86
SRR5911518	LMAD	Va85		1	FALSE	8965753	85
SRR5911519	LMAN	Va85		1	FALSE	5666872	86
SRR5911520	L3Base	Va59		1	FALSE	4600733	86
SRR5911521	Kern	Va59		1	FALSE	5781206	90
SRR5911522	GRoot	Va59		1	FALSE	8433879	86
SRR5911523	L3Tip	Va59		1	FALSE	5181427	86
SRR5911524	LMAD	Va59		1	FALSE	3658528	86
SRR5911525	GShoot	Va59		1	FALSE	6368997	86
SRR5911526	GShoot	Va85		1	FALSE	4534109	86
SRR5911527	GRoot	Va85		1	FALSE	4662221	86
SRR5911528	GShoot	Wf9		1	FALSE	6602235	86
SRR5911529	GShoot	T8		1	FALSE	4620439	86
SRR5911530	Kern	MS71		2	FALSE	6047981	90
SRR5911531	L3Tip	Ms71		1	FALSE	4715690	86
SRR5911532	LMAD	W22R-rstd		1	FALSE	4434634	86
SRR5911533	Kern	W22R-rstd		1	FALSE	7777379	90
SRR5911534	LMAN	W22R-rstd		1	FALSE	7980041	86
SRR5911535	LMAD	W22R-rstd		2	FALSE	11224081	85
SRR5911536	GRoot	CML330		1	FALSE	3251097	86
SRR5911537	LMAN	CML330		1	FALSE	4337620	86
SRR5911538	LMAN	W64A		1	FALSE	7993281	86
SRR5911539	GShoot	W64A		1	FALSE	4615664	86
SRR5911540	L3Base	CML206		1	FALSE	4477164	86
SRR5911541	GRoot	CML206		1	FALSE	1287765	86
SRR5911542	LMAD	CML330		1	FALSE	6658279	86
SRR5911543	L3Tip	CML206		1	FALSE	6564431	86
SRR5911544	LMAD	CML206		1	FALSE	10954488	86
SRR5911545	GRoot	CML202		1	FALSE	7863492	86
SRR5911546	GShoot	CML206		1	FALSE	7861501	86
SRR5911547	LMAN	CML206		1	FALSE	2455753	86
SRR5911548	LMAD	T234		1	FALSE	6766773	85
SRR5911549	LMAN	T234		1	FALSE	8242875	86
SRR5911550	Kern	Oh43		1	FALSE	5281438	90
SRR5911551	L3Tip	Oh43		1	FALSE	7741635	86
SRR5911552	LMAN	W22R-rstd		2	FALSE	8923682	86
SRR5911553	Kern	W22		1	FALSE	6029682	90
SRR5911554	LMAD	T8		1	FALSE	6112759	86
SRR5911555	Kern	W182B		1	FALSE	3792794	90
SRR5911556	Kern	W182B		2	FALSE	3339588	90
SRR5911557	GShoot	W182B		1	FALSE	6256663	86
SRR5911558	GRoot	W182B		1	FALSE	6704044	86
SRR5911559	Kern	W153R		1	FALSE	8524390	90
SRR5911560	LMAD	W182B		1	FALSE	5262047	86
SRR5911561	L3Tip	W182B		1	FALSE	4338605	86
SRR5911562	L3Base	W182B		1	FALSE	4582826	86
SRR5911563	L3Tip	W182B		2	FALSE	5063733	86
SRR5911564	L3Base	W182B		2	FALSE	6493858	86
SRR5911565	GRoot	Tzi9		1	FALSE	1656951	86
SRR5911566	LMAN	Tzi9		1	FALSE	8163768	86
SRR5911567	L3Tip	Tzi9		1	FALSE	5732675	86
SRR5911568	L3Base	Tzi9		1	FALSE	6804958	86
SRR5911569	L3Base	Tzi25		1	FALSE	5844281	86
SRR5911570	L3Tip	Tzi25		1	FALSE	7252326	86
SRR5911571	LMAD	Tzi9		1	FALSE	4095658	86
SRR5911572	Kern	Tzi25		1	FALSE	7372114	90
SRR5911573	LMAD	U267Y		1	FALSE	5929025	85
SRR5911574	Kern	Tzi9		1	FALSE	4622045	90
SRR5911575	L3Tip	Pa880		1	FALSE	5626378	86
SRR5911576	L3Base	Pa880		1	FALSE	6419848	86
SRR5911577	GShoot	Pa875		1	FALSE	6793339	86
SRR5911578	LMAD	Pa875		1	FALSE	7284596	86
SRR5911579	Kern	Pa875		1	FALSE	3731142	90
SRR5911580	GRoot	Pa875		1	FALSE	1357379	86
SRR5911581	LMAN	Pa880		1	FALSE	5626466	86
SRR5911582	LMAD	Pa880		1	FALSE	8632893	85
SRR5911583	GRoot	Pa880		1	FALSE	3688427	86
SRR5911584	GShoot	Pa880		1	FALSE	5150473	86
SRR5911585	GShoot	MR12		1	FALSE	3438479	86
SRR5911586	GRoot	MR02		1	FALSE	6678380	86
SRR5911587	LMAD	MR19_Santo		1	FALSE	9415061	85
SRR5911588	GRoot	MR12		1	FALSE	1664769	86
SRR5911589	GRoot	MR19		1	FALSE	4802610	86
SRR5911590	LMAN	MR19_Santo		1	FALSE	5170413	85
SRR5911591	L3Base	MR19_Santo		1	FALSE	9948702	86
SRR5911592	L3Tip	MR19		1	FALSE	5083229	86
SRR5911593	LMAN	MR20_Shoepeg		1	FALSE	4077816	85
SRR5911594	Kern	MR19_Santo		1	FALSE	5500483	90
SRR5911595	LMAN	Pa875		1	FALSE	5665565	86
SRR5911596	L3Tip	Pa762		1	FALSE	7446645	86
SRR5911597	LMAD	CML96		1	FALSE	4127431	86
SRR5911598	Kern	CML85		1	FALSE	5504029	90
SRR5911599	Kern	P39		1	FALSE	8090702	90
SRR5911600	L3Tip	P39		1	FALSE	6059299	86
SRR5911601	L3Base	P39		1	FALSE	8571789	86
SRR5911602	LMAN	P39		1	FALSE	4527056	86
SRR5911603	Kern	CML84		1	FALSE	6175724	90
SRR5911604	L3Base	CML84		1	FALSE	3681378	86
SRR5911605	LMAN	CML85		1	FALSE	3787973	86
SRR5911606	LMAD	CML85		1	FALSE	5356928	86
SRR5911607	LMAD	CML411		1	FALSE	6534756	86
SRR5911608	LMAN	CML411		1	FALSE	4290284	86
SRR5911609	GShoot	CML411		1	FALSE	8491990	86
SRR5911610	GRoot	CML411		1	FALSE	4777634	86
SRR5911611	L3Base	CML330		1	FALSE	4499265	90
SRR5911620	GShoot	CML238		1	FALSE	5642110	86
