mid	gid	funcat	opt
trans-eQTL.hs59	Zm00001d013108		trans-eQTL
trans-eQTL.hs59	Zm00001d015579		trans-eQTL
trans-eQTL.hs59	Zm00001d040210		trans-eQTL
trans-eQTL.hs59	Zm00001d040364		trans-eQTL
trans-eQTL.hs59	Zm00001d029424		trans-eQTL
trans-eQTL.hs59	Zm00001d012647		trans-eQTL
trans-eQTL.hs59	Zm00001d037693		trans-eQTL
trans-eQTL.hs59	Zm00001d046837		trans-eQTL
trans-eQTL.hs59	Zm00001d006082		trans-eQTL
trans-eQTL.hs59	Zm00001d013527		trans-eQTL
trans-eQTL.hs59	Zm00001d024134		trans-eQTL
trans-eQTL.hs59	Zm00001d031287		trans-eQTL
trans-eQTL.hs59	Zm00001d047078		trans-eQTL
trans-eQTL.hs59	Zm00001d035841		trans-eQTL
trans-eQTL.hs59	Zm00001d034373		trans-eQTL
trans-eQTL.hs59	Zm00001d030328		trans-eQTL
trans-eQTL.hs59	Zm00001d036986		trans-eQTL
trans-eQTL.hs59	Zm00001d024722		trans-eQTL
trans-eQTL.hs59	Zm00001d030346		trans-eQTL
trans-eQTL.hs59	Zm00001d034160		trans-eQTL
trans-eQTL.hs59	Zm00001d046467		trans-eQTL
trans-eQTL.hs59	Zm00001d034072		trans-eQTL
trans-eQTL.hs59	Zm00001d032502		trans-eQTL
trans-eQTL.hs59	Zm00001d037708		trans-eQTL
trans-eQTL.hs59	Zm00001d034049		trans-eQTL
trans-eQTL.hs59	Zm00001d017584		trans-eQTL
trans-eQTL.hs59	Zm00001d027541		trans-eQTL
trans-eQTL.hs59	Zm00001d042899		trans-eQTL
trans-eQTL.hs59	Zm00001d044461		trans-eQTL
trans-eQTL.hs59	Zm00001d022474		trans-eQTL
trans-eQTL.hs59	Zm00001d025047		trans-eQTL
trans-eQTL.hs59	Zm00001d026426		trans-eQTL
trans-eQTL.hs60	Zm00001d028540		trans-eQTL
trans-eQTL.hs60	Zm00001d048175		trans-eQTL
trans-eQTL.hs60	Zm00001d051832		trans-eQTL
trans-eQTL.hs60	Zm00001d003256		trans-eQTL
trans-eQTL.hs60	Zm00001d027558		trans-eQTL
trans-eQTL.hs60	Zm00001d010618		trans-eQTL
trans-eQTL.hs60	Zm00001d012735		trans-eQTL
trans-eQTL.hs60	Zm00001d049959		trans-eQTL
trans-eQTL.hs60	Zm00001d000046		trans-eQTL
trans-eQTL.hs60	Zm00001d003166		trans-eQTL
trans-eQTL.hs60	Zm00001d016041		trans-eQTL
trans-eQTL.hs60	Zm00001d038686		trans-eQTL
trans-eQTL.hs60	Zm00001d026396		trans-eQTL
trans-eQTL.hs60	Zm00001d029976		trans-eQTL
trans-eQTL.hs60	Zm00001d030892		trans-eQTL
trans-eQTL.hs60	Zm00001d031617		trans-eQTL
trans-eQTL.hs60	Zm00001d049043		trans-eQTL
trans-eQTL.hs60	Zm00001d037275		trans-eQTL
trans-eQTL.hs60	Zm00001d045381		trans-eQTL
trans-eQTL.hs60	Zm00001d046898		trans-eQTL
trans-eQTL.hs60	Zm00001d025258		trans-eQTL
trans-eQTL.hs60	Zm00001d020004		trans-eQTL
trans-eQTL.hs60	Zm00001d018183		trans-eQTL
trans-eQTL.hs60	Zm00001d034469		trans-eQTL
trans-eQTL.hs60	Zm00001d036086		trans-eQTL
trans-eQTL.hs60	Zm00001d029198		trans-eQTL
trans-eQTL.hs60	Zm00001d025120		trans-eQTL
trans-eQTL.hs60	Zm00001d048424		trans-eQTL
trans-eQTL.hs60	Zm00001d052494		trans-eQTL
trans-eQTL.hs60	Zm00001d017790		trans-eQTL
trans-eQTL.hs60	Zm00001d036698		trans-eQTL
trans-eQTL.hs60	Zm00001d026122		trans-eQTL
trans-eQTL.hs60	Zm00001d003167		trans-eQTL
trans-eQTL.hs60	Zm00001d045550		trans-eQTL
trans-eQTL.hs60	Zm00001d012652		trans-eQTL
trans-eQTL.hs60	Zm00001d013444		trans-eQTL
trans-eQTL.hs60	Zm00001d009122		trans-eQTL
trans-eQTL.hs60	Zm00001d018005		trans-eQTL
trans-eQTL.hs60	Zm00001d053674		trans-eQTL
trans-eQTL.hs60	Zm00001d014524		trans-eQTL
trans-eQTL.hs60	Zm00001d012518		trans-eQTL
trans-eQTL.hs60	Zm00001d032931		trans-eQTL
trans-eQTL.hs60	Zm00001d001966		trans-eQTL
trans-eQTL.hs60	Zm00001d032010		trans-eQTL
trans-eQTL.hs60	Zm00001d045139		trans-eQTL
trans-eQTL.hs60	Zm00001d045193		trans-eQTL
trans-eQTL.hs60	Zm00001d003031		trans-eQTL
trans-eQTL.hs60	Zm00001d015962		trans-eQTL
trans-eQTL.hs60	Zm00001d026675		trans-eQTL
trans-eQTL.hs60	Zm00001d006822		trans-eQTL
trans-eQTL.hs60	Zm00001d003423		trans-eQTL
trans-eQTL.hs61	Zm00001d029174		trans-eQTL
trans-eQTL.hs61	Zm00001d028786		trans-eQTL
trans-eQTL.hs61	Zm00001d033633		trans-eQTL
trans-eQTL.hs61	Zm00001d050923		trans-eQTL
trans-eQTL.hs61	Zm00001d033025		trans-eQTL
trans-eQTL.hs61	Zm00001d036001		trans-eQTL
trans-eQTL.hs61	Zm00001d046472		trans-eQTL
trans-eQTL.hs61	Zm00001d047483		trans-eQTL
trans-eQTL.hs61	Zm00001d032152		trans-eQTL
trans-eQTL.hs61	Zm00001d047262		trans-eQTL
trans-eQTL.hs61	Zm00001d049099		trans-eQTL
trans-eQTL.hs61	Zm00001d053397		trans-eQTL
trans-eQTL.hs61	Zm00001d005228		trans-eQTL
trans-eQTL.hs61	Zm00001d009579		trans-eQTL
trans-eQTL.hs61	Zm00001d049746		trans-eQTL
trans-eQTL.hs61	Zm00001d049956		trans-eQTL
trans-eQTL.hs61	Zm00001d012878		trans-eQTL
trans-eQTL.hs61	Zm00001d036475		trans-eQTL
trans-eQTL.hs61	Zm00001d043843		trans-eQTL
trans-eQTL.hs61	Zm00001d008727		trans-eQTL
trans-eQTL.hs61	Zm00001d047472		trans-eQTL
trans-eQTL.hs61	Zm00001d047707		trans-eQTL
trans-eQTL.hs61	Zm00001d048252		trans-eQTL
trans-eQTL.hs61	Zm00001d049666		trans-eQTL
trans-eQTL.hs61	Zm00001d041957		trans-eQTL
trans-eQTL.hs61	Zm00001d025967		trans-eQTL
trans-eQTL.hs61	Zm00001d027734		trans-eQTL
trans-eQTL.hs61	Zm00001d028562		trans-eQTL
trans-eQTL.hs61	Zm00001d047766		trans-eQTL
trans-eQTL.hs61	Zm00001d034795		trans-eQTL
trans-eQTL.hs61	Zm00001d034856		trans-eQTL
trans-eQTL.hs61	Zm00001d053858		trans-eQTL
trans-eQTL.hs61	Zm00001d053968		trans-eQTL
trans-eQTL.hs61	Zm00001d036655		trans-eQTL
trans-eQTL.hs61	Zm00001d046449		trans-eQTL
trans-eQTL.hs61	Zm00001d029716		trans-eQTL
trans-eQTL.hs61	Zm00001d043164		trans-eQTL
trans-eQTL.hs61	Zm00001d043632		trans-eQTL
trans-eQTL.hs61	Zm00001d046935		trans-eQTL
trans-eQTL.hs61	Zm00001d026439		trans-eQTL
trans-eQTL.hs61	Zm00001d051749		trans-eQTL
trans-eQTL.hs61	Zm00001d048682		trans-eQTL
trans-eQTL.hs61	Zm00001d038865		trans-eQTL
trans-eQTL.hs61	Zm00001d002941		trans-eQTL
trans-eQTL.hs61	Zm00001d036567		trans-eQTL
trans-eQTL.hs61	Zm00001d033805		trans-eQTL
trans-eQTL.hs61	Zm00001d038851		trans-eQTL
trans-eQTL.hs61	Zm00001d041760		trans-eQTL
trans-eQTL.hs61	Zm00001d039154		trans-eQTL
trans-eQTL.hs61	Zm00001d006026		trans-eQTL
trans-eQTL.hs61	Zm00001d043974		trans-eQTL
trans-eQTL.hs61	Zm00001d014946		trans-eQTL
trans-eQTL.hs61	Zm00001d011741		trans-eQTL
trans-eQTL.hs61	Zm00001d012992		trans-eQTL
trans-eQTL.hs61	Zm00001d048693		trans-eQTL
trans-eQTL.hs61	Zm00001d013597		trans-eQTL
trans-eQTL.hs61	Zm00001d037905		trans-eQTL
trans-eQTL.hs61	Zm00001d038881		trans-eQTL
trans-eQTL.hs61	Zm00001d038407		trans-eQTL
trans-eQTL.hs61	Zm00001d003683		trans-eQTL
trans-eQTL.hs61	Zm00001d007352		trans-eQTL
trans-eQTL.hs61	Zm00001d027726		trans-eQTL
trans-eQTL.hs61	Zm00001d010631		trans-eQTL
trans-eQTL.hs61	Zm00001d000320		trans-eQTL
trans-eQTL.hs61	Zm00001d052185		trans-eQTL
trans-eQTL.hs61	Zm00001d009260		trans-eQTL
trans-eQTL.hs61	Zm00001d035662		trans-eQTL
trans-eQTL.hs61	Zm00001d035701		trans-eQTL
trans-eQTL.hs61	Zm00001d018258		trans-eQTL
trans-eQTL.hs61	Zm00001d037992		trans-eQTL
trans-eQTL.hs61	Zm00001d003559		trans-eQTL
trans-eQTL.hs61	Zm00001d054014		trans-eQTL
trans-eQTL.hs61	Zm00001d004841		trans-eQTL
trans-eQTL.hs61	Zm00001d023279		trans-eQTL
trans-eQTL.hs61	Zm00001d024534		trans-eQTL
trans-eQTL.hs61	Zm00001d028810		trans-eQTL
trans-eQTL.hs61	Zm00001d052855		trans-eQTL
trans-eQTL.hs61	Zm00001d053232		trans-eQTL
trans-eQTL.hs61	Zm00001d015168		trans-eQTL
trans-eQTL.hs61	Zm00001d015290		trans-eQTL
trans-eQTL.hs61	Zm00001d032353		trans-eQTL
trans-eQTL.hs61	Zm00001d044225		trans-eQTL
trans-eQTL.hs61	Zm00001d053808		trans-eQTL
trans-eQTL.hs61	Zm00001d018364		trans-eQTL
trans-eQTL.hs61	Zm00001d009918		trans-eQTL
trans-eQTL.hs61	Zm00001d031326		trans-eQTL
trans-eQTL.hs61	Zm00001d016060		trans-eQTL
trans-eQTL.hs61	Zm00001d014762		trans-eQTL
trans-eQTL.hs61	Zm00001d028183		trans-eQTL
trans-eQTL.hs61	Zm00001d002609		trans-eQTL
trans-eQTL.hs61	Zm00001d027416		trans-eQTL
trans-eQTL.hs61	Zm00001d052146		trans-eQTL
trans-eQTL.hs61	Zm00001d007960		trans-eQTL
trans-eQTL.hs61	Zm00001d020497		trans-eQTL
trans-eQTL.hs61	Zm00001d022401		trans-eQTL
trans-eQTL.hs61	Zm00001d020913		trans-eQTL
trans-eQTL.hs61	Zm00001d035898		trans-eQTL
trans-eQTL.hs61	Zm00001d044116		trans-eQTL
trans-eQTL.hs61	Zm00001d032683		trans-eQTL
trans-eQTL.hs61	Zm00001d047184		trans-eQTL
trans-eQTL.hs61	Zm00001d019450		trans-eQTL
trans-eQTL.hs61	Zm00001d010863		trans-eQTL
trans-eQTL.hs61	Zm00001d003603		trans-eQTL
trans-eQTL.hs61	Zm00001d010448		trans-eQTL
trans-eQTL.hs61	Zm00001d010850		trans-eQTL
trans-eQTL.hs61	Zm00001d012161		trans-eQTL
trans-eQTL.hs61	Zm00001d003162		trans-eQTL
trans-eQTL.hs61	Zm00001d011746		trans-eQTL
trans-eQTL.hs61	Zm00001d017423		trans-eQTL
trans-eQTL.hs61	Zm00001d013456		trans-eQTL
trans-eQTL.hs61	Zm00001d018147		trans-eQTL
trans-eQTL.hs62	Zm00001d005173		trans-eQTL
trans-eQTL.hs62	Zm00001d029051		trans-eQTL
trans-eQTL.hs62	Zm00001d008321		trans-eQTL
trans-eQTL.hs62	Zm00001d021303		trans-eQTL
trans-eQTL.hs62	Zm00001d012255		trans-eQTL
trans-eQTL.hs62	Zm00001d000224		trans-eQTL
trans-eQTL.hs62	Zm00001d018309		trans-eQTL
trans-eQTL.hs62	Zm00001d026103		trans-eQTL
trans-eQTL.hs62	Zm00001d004357		trans-eQTL
trans-eQTL.hs62	Zm00001d027371		trans-eQTL
trans-eQTL.hs62	Zm00001d028923		trans-eQTL
trans-eQTL.hs62	Zm00001d008546		trans-eQTL
trans-eQTL.hs62	Zm00001d006473		trans-eQTL
trans-eQTL.hs62	Zm00001d018161		trans-eQTL
trans-eQTL.hs62	Zm00001d018631		trans-eQTL
trans-eQTL.hs62	Zm00001d012166		trans-eQTL
trans-eQTL.hs62	Zm00001d001973		trans-eQTL
trans-eQTL.hs62	Zm00001d005692		trans-eQTL
trans-eQTL.hs62	Zm00001d006467		trans-eQTL
trans-eQTL.hs62	Zm00001d015126		trans-eQTL
trans-eQTL.hs62	Zm00001d026206		trans-eQTL
trans-eQTL.hs62	Zm00001d028197		trans-eQTL
trans-eQTL.hs62	Zm00001d009409		trans-eQTL
trans-eQTL.hs62	Zm00001d002573		trans-eQTL
trans-eQTL.hs62	Zm00001d009233		trans-eQTL
trans-eQTL.hs62	Zm00001d029730		trans-eQTL
trans-eQTL.hs62	Zm00001d029777		trans-eQTL
trans-eQTL.hs62	Zm00001d025362		trans-eQTL
trans-eQTL.hs62	Zm00001d048100		trans-eQTL
trans-eQTL.hs62	Zm00001d016850		trans-eQTL
trans-eQTL.hs62	Zm00001d049525		trans-eQTL
trans-eQTL.hs62	Zm00001d039279		trans-eQTL
trans-eQTL.hs62	Zm00001d008957		trans-eQTL
trans-eQTL.hs62	Zm00001d008878		trans-eQTL
trans-eQTL.hs62	Zm00001d011927		trans-eQTL
trans-eQTL.hs62	Zm00001d029686		trans-eQTL
trans-eQTL.hs62	Zm00001d035064		trans-eQTL
trans-eQTL.hs62	Zm00001d012205		trans-eQTL
trans-eQTL.hs62	Zm00001d004541		trans-eQTL
trans-eQTL.hs62	Zm00001d037668		trans-eQTL
trans-eQTL.hs62	Zm00001d022560		trans-eQTL
trans-eQTL.hs62	Zm00001d048457		trans-eQTL
trans-eQTL.hs62	Zm00001d018467		trans-eQTL
trans-eQTL.hs62	Zm00001d006813		trans-eQTL
trans-eQTL.hs62	Zm00001d006721		trans-eQTL
trans-eQTL.hs62	Zm00001d011428		trans-eQTL
trans-eQTL.hs62	Zm00001d006499		trans-eQTL
trans-eQTL.hs62	Zm00001d002851		trans-eQTL
trans-eQTL.hs62	Zm00001d003334		trans-eQTL
trans-eQTL.hs62	Zm00001d032870		trans-eQTL
trans-eQTL.hs62	Zm00001d034839		trans-eQTL
trans-eQTL.hs62	Zm00001d038021		trans-eQTL
trans-eQTL.hs62	Zm00001d048814		trans-eQTL
trans-eQTL.hs62	Zm00001d041232		trans-eQTL
trans-eQTL.hs62	Zm00001d039650		trans-eQTL
trans-eQTL.hs62	Zm00001d038280		trans-eQTL
trans-eQTL.hs62	Zm00001d000158		trans-eQTL
trans-eQTL.hs62	Zm00001d030993		trans-eQTL
trans-eQTL.hs62	Zm00001d016737		trans-eQTL
trans-eQTL.hs62	Zm00001d018206		trans-eQTL
trans-eQTL.hs62	Zm00001d030759		trans-eQTL
trans-eQTL.hs62	Zm00001d033153		trans-eQTL
trans-eQTL.hs62	Zm00001d001842		trans-eQTL
trans-eQTL.hs62	Zm00001d027479		trans-eQTL
trans-eQTL.hs62	Zm00001d050529		trans-eQTL
trans-eQTL.hs62	Zm00001d033473		trans-eQTL
trans-eQTL.hs62	Zm00001d028481		trans-eQTL
trans-eQTL.hs62	Zm00001d041990		trans-eQTL
trans-eQTL.hs62	Zm00001d005696		trans-eQTL
trans-eQTL.hs62	Zm00001d050099		trans-eQTL
trans-eQTL.hs62	Zm00001d049715		trans-eQTL
trans-eQTL.hs62	Zm00001d049680		trans-eQTL
trans-eQTL.hs62	Zm00001d035439		trans-eQTL
trans-eQTL.hs62	Zm00001d028260		trans-eQTL
trans-eQTL.hs62	Zm00001d031969		trans-eQTL
trans-eQTL.hs62	Zm00001d032223		trans-eQTL
trans-eQTL.hs62	Zm00001d049965		trans-eQTL
trans-eQTL.hs62	Zm00001d026129		trans-eQTL
trans-eQTL.hs62	Zm00001d038151		trans-eQTL
trans-eQTL.hs62	Zm00001d036360		trans-eQTL
trans-eQTL.hs62	Zm00001d051790		trans-eQTL
trans-eQTL.hs62	Zm00001d048819		trans-eQTL
trans-eQTL.hs62	Zm00001d049464		trans-eQTL
trans-eQTL.hs62	Zm00001d010406		trans-eQTL
trans-eQTL.hs62	Zm00001d051851		trans-eQTL
trans-eQTL.hs62	Zm00001d006384		trans-eQTL
trans-eQTL.hs62	Zm00001d041606		trans-eQTL
trans-eQTL.hs62	Zm00001d043705		trans-eQTL
trans-eQTL.hs62	Zm00001d037055		trans-eQTL
trans-eQTL.hs62	Zm00001d037148		trans-eQTL
trans-eQTL.hs62	Zm00001d033422		trans-eQTL
trans-eQTL.hs62	Zm00001d038877		trans-eQTL
trans-eQTL.hs62	Zm00001d004484		trans-eQTL
trans-eQTL.hs62	Zm00001d041383		trans-eQTL
trans-eQTL.hs62	Zm00001d005678		trans-eQTL
trans-eQTL.hs62	Zm00001d012217		trans-eQTL
trans-eQTL.hs63	Zm00001d017952		trans-eQTL
trans-eQTL.hs63	Zm00001d006899		trans-eQTL
trans-eQTL.hs63	Zm00001d049253		trans-eQTL
trans-eQTL.hs63	Zm00001d006160		trans-eQTL
trans-eQTL.hs63	Zm00001d006446		trans-eQTL
trans-eQTL.hs63	Zm00001d048529		trans-eQTL
trans-eQTL.hs63	Zm00001d053798		trans-eQTL
trans-eQTL.hs63	Zm00001d022130		trans-eQTL
trans-eQTL.hs63	Zm00001d029177		trans-eQTL
trans-eQTL.hs63	Zm00001d052020		trans-eQTL
trans-eQTL.hs63	Zm00001d039115		trans-eQTL
trans-eQTL.hs63	Zm00001d037894		trans-eQTL
trans-eQTL.hs63	Zm00001d022513		trans-eQTL
trans-eQTL.hs63	Zm00001d042270		trans-eQTL
trans-eQTL.hs63	Zm00001d051685		trans-eQTL
trans-eQTL.hs63	Zm00001d002649		trans-eQTL
trans-eQTL.hs63	Zm00001d005822		trans-eQTL
trans-eQTL.hs63	Zm00001d014673		trans-eQTL
trans-eQTL.hs63	Zm00001d030968		trans-eQTL
trans-eQTL.hs63	Zm00001d030725		trans-eQTL
trans-eQTL.hs63	Zm00001d006898		trans-eQTL
trans-eQTL.hs63	Zm00001d010000		trans-eQTL
trans-eQTL.hs63	Zm00001d011816		trans-eQTL
trans-eQTL.hs63	Zm00001d014957		trans-eQTL
trans-eQTL.hs63	Zm00001d026126		trans-eQTL
trans-eQTL.hs63	Zm00001d031956		trans-eQTL
trans-eQTL.hs63	Zm00001d022463		trans-eQTL
trans-eQTL.hs63	Zm00001d034005		trans-eQTL
trans-eQTL.hs63	Zm00001d038832		trans-eQTL
trans-eQTL.hs63	Zm00001d021196		trans-eQTL
trans-eQTL.hs63	Zm00001d026278		trans-eQTL
trans-eQTL.hs63	Zm00001d041550		trans-eQTL
trans-eQTL.hs63	Zm00001d038067		trans-eQTL
trans-eQTL.hs63	Zm00001d036959		trans-eQTL
trans-eQTL.hs63	Zm00001d045104		trans-eQTL
trans-eQTL.hs63	Zm00001d035551		trans-eQTL
trans-eQTL.hs63	Zm00001d036480		trans-eQTL
trans-eQTL.hs63	Zm00001d001933		trans-eQTL
trans-eQTL.hs63	Zm00001d000432		trans-eQTL
trans-eQTL.hs63	Zm00001d029969		trans-eQTL
trans-eQTL.hs63	Zm00001d019219		trans-eQTL
trans-eQTL.hs64	Zm00001d021838		trans-eQTL
trans-eQTL.hs64	Zm00001d019090		trans-eQTL
trans-eQTL.hs64	Zm00001d000361		trans-eQTL
trans-eQTL.hs64	Zm00001d005179		trans-eQTL
trans-eQTL.hs64	Zm00001d047503		trans-eQTL
trans-eQTL.hs64	Zm00001d013218		trans-eQTL
trans-eQTL.hs64	Zm00001d014652		trans-eQTL
trans-eQTL.hs64	Zm00001d017252		trans-eQTL
trans-eQTL.hs64	Zm00001d031851		trans-eQTL
trans-eQTL.hs64	Zm00001d026612		trans-eQTL
trans-eQTL.hs64	Zm00001d038999		trans-eQTL
trans-eQTL.hs64	Zm00001d006700		trans-eQTL
trans-eQTL.hs64	Zm00001d007769		trans-eQTL
trans-eQTL.hs64	Zm00001d003112		trans-eQTL
trans-eQTL.hs64	Zm00001d004837		trans-eQTL
trans-eQTL.hs64	Zm00001d040051		trans-eQTL
trans-eQTL.hs64	Zm00001d025713		trans-eQTL
trans-eQTL.hs64	Zm00001d041474		trans-eQTL
trans-eQTL.hs64	Zm00001d009530		trans-eQTL
trans-eQTL.hs64	Zm00001d029754		trans-eQTL
trans-eQTL.hs64	Zm00001d048614		trans-eQTL
trans-eQTL.hs64	Zm00001d032184		trans-eQTL
trans-eQTL.hs64	Zm00001d005395		trans-eQTL
trans-eQTL.hs64	Zm00001d033994		trans-eQTL
trans-eQTL.hs64	Zm00001d034350		trans-eQTL
trans-eQTL.hs64	Zm00001d011541		trans-eQTL
trans-eQTL.hs64	Zm00001d023897		trans-eQTL
trans-eQTL.hs64	Zm00001d036285		trans-eQTL
trans-eQTL.hs64	Zm00001d026576		trans-eQTL
trans-eQTL.hs64	Zm00001d046602		trans-eQTL
trans-eQTL.hs64	Zm00001d047766		trans-eQTL
trans-eQTL.hs64	Zm00001d053841		trans-eQTL
trans-eQTL.hs64	Zm00001d039079		trans-eQTL
trans-eQTL.hs64	Zm00001d047909		trans-eQTL
trans-eQTL.hs64	Zm00001d000087		trans-eQTL
trans-eQTL.hs64	Zm00001d033378		trans-eQTL
trans-eQTL.hs64	Zm00001d045233		trans-eQTL
trans-eQTL.hs64	Zm00001d035331		trans-eQTL
trans-eQTL.hs64	Zm00001d036343		trans-eQTL
trans-eQTL.hs64	Zm00001d052320		trans-eQTL
trans-eQTL.hs64	Zm00001d034777		trans-eQTL
trans-eQTL.hs64	Zm00001d035878		trans-eQTL
trans-eQTL.hs64	Zm00001d049730		trans-eQTL
trans-eQTL.hs64	Zm00001d023601		trans-eQTL
trans-eQTL.hs64	Zm00001d052542		trans-eQTL
trans-eQTL.hs64	Zm00001d019493		trans-eQTL
trans-eQTL.hs64	Zm00001d022174		trans-eQTL
trans-eQTL.hs64	Zm00001d044648		trans-eQTL
trans-eQTL.hs64	Zm00001d011457		trans-eQTL
trans-eQTL.hs64	Zm00001d013466		trans-eQTL
trans-eQTL.hs65	Zm00001d016182		trans-eQTL
trans-eQTL.hs65	Zm00001d008296		trans-eQTL
trans-eQTL.hs65	Zm00001d009582		trans-eQTL
trans-eQTL.hs65	Zm00001d009618		trans-eQTL
trans-eQTL.hs65	Zm00001d022168		trans-eQTL
trans-eQTL.hs65	Zm00001d010200		trans-eQTL
trans-eQTL.hs65	Zm00001d026050		trans-eQTL
trans-eQTL.hs65	Zm00001d003653		trans-eQTL
trans-eQTL.hs65	Zm00001d004709		trans-eQTL
trans-eQTL.hs65	Zm00001d053843		trans-eQTL
trans-eQTL.hs65	Zm00001d011613		trans-eQTL
trans-eQTL.hs65	Zm00001d011953		trans-eQTL
trans-eQTL.hs65	Zm00001d013542		trans-eQTL
trans-eQTL.hs65	Zm00001d014732		trans-eQTL
trans-eQTL.hs65	Zm00001d018419		trans-eQTL
trans-eQTL.hs65	Zm00001d022500		trans-eQTL
trans-eQTL.hs65	Zm00001d024333		trans-eQTL
trans-eQTL.hs65	Zm00001d000030		trans-eQTL
trans-eQTL.hs65	Zm00001d003457		trans-eQTL
trans-eQTL.hs65	Zm00001d026206		trans-eQTL
trans-eQTL.hs65	Zm00001d049821		trans-eQTL
trans-eQTL.hs65	Zm00001d010863		trans-eQTL
trans-eQTL.hs65	Zm00001d006331		trans-eQTL
trans-eQTL.hs65	Zm00001d006881		trans-eQTL
trans-eQTL.hs65	Zm00001d007125		trans-eQTL
trans-eQTL.hs65	Zm00001d007465		trans-eQTL
trans-eQTL.hs65	Zm00001d038642		trans-eQTL
trans-eQTL.hs65	Zm00001d021816		trans-eQTL
trans-eQTL.hs65	Zm00001d045024		trans-eQTL
trans-eQTL.hs65	Zm00001d049091		trans-eQTL
trans-eQTL.hs65	Zm00001d038801		trans-eQTL
trans-eQTL.hs65	Zm00001d039425		trans-eQTL
trans-eQTL.hs65	Zm00001d031291		trans-eQTL
trans-eQTL.hs65	Zm00001d034221		trans-eQTL
trans-eQTL.hs65	Zm00001d053181		trans-eQTL
trans-eQTL.hs65	Zm00001d030533		trans-eQTL
trans-eQTL.hs65	Zm00001d006089		trans-eQTL
trans-eQTL.hs65	Zm00001d040222		trans-eQTL
trans-eQTL.hs65	Zm00001d034914		trans-eQTL
trans-eQTL.hs65	Zm00001d005169		trans-eQTL
trans-eQTL.hs65	Zm00001d026246		trans-eQTL
trans-eQTL.hs65	Zm00001d029777		trans-eQTL
trans-eQTL.hs65	Zm00001d043052		trans-eQTL
trans-eQTL.hs65	Zm00001d049188		trans-eQTL
trans-eQTL.hs66	Zm00001d028799		trans-eQTL
trans-eQTL.hs66	Zm00001d002313		trans-eQTL
trans-eQTL.hs66	Zm00001d005860		trans-eQTL
trans-eQTL.hs66	Zm00001d047618		trans-eQTL
trans-eQTL.hs66	Zm00001d050242		trans-eQTL
trans-eQTL.hs66	Zm00001d050961		trans-eQTL
trans-eQTL.hs66	Zm00001d018804		trans-eQTL
trans-eQTL.hs66	Zm00001d052130		trans-eQTL
trans-eQTL.hs66	Zm00001d052171		trans-eQTL
trans-eQTL.hs66	Zm00001d030982		trans-eQTL
trans-eQTL.hs66	Zm00001d052854		trans-eQTL
trans-eQTL.hs67	Zm00001d028725		trans-eQTL
trans-eQTL.hs67	Zm00001d022028		trans-eQTL
trans-eQTL.hs67	Zm00001d023692		trans-eQTL
trans-eQTL.hs67	Zm00001d022144		trans-eQTL
trans-eQTL.hs67	Zm00001d021955		trans-eQTL
trans-eQTL.hs67	Zm00001d034894		trans-eQTL
trans-eQTL.hs67	Zm00001d026144		trans-eQTL
trans-eQTL.hs67	Zm00001d022526		trans-eQTL
trans-eQTL.hs67	Zm00001d023588		trans-eQTL
trans-eQTL.hs67	Zm00001d035669		trans-eQTL
trans-eQTL.hs67	Zm00001d035925		trans-eQTL
trans-eQTL.hs67	Zm00001d037573		trans-eQTL
trans-eQTL.hs67	Zm00001d030148		trans-eQTL
trans-eQTL.hs67	Zm00001d007784		trans-eQTL
trans-eQTL.hs67	Zm00001d032204		trans-eQTL
trans-eQTL.hs67	Zm00001d010115		trans-eQTL
trans-eQTL.hs67	Zm00001d010902		trans-eQTL
trans-eQTL.hs67	Zm00001d011740		trans-eQTL
trans-eQTL.hs67	Zm00001d012414		trans-eQTL
trans-eQTL.hs67	Zm00001d012472		trans-eQTL
trans-eQTL.hs67	Zm00001d016825		trans-eQTL
trans-eQTL.hs67	Zm00001d030361		trans-eQTL
trans-eQTL.hs67	Zm00001d031423		trans-eQTL
trans-eQTL.hs67	Zm00001d031792		trans-eQTL
trans-eQTL.hs67	Zm00001d000123		trans-eQTL
trans-eQTL.hs67	Zm00001d018298		trans-eQTL
trans-eQTL.hs67	Zm00001d042686		trans-eQTL
trans-eQTL.hs67	Zm00001d017050		trans-eQTL
trans-eQTL.hs67	Zm00001d049533		trans-eQTL
trans-eQTL.hs67	Zm00001d006113		trans-eQTL
trans-eQTL.hs67	Zm00001d008377		trans-eQTL
trans-eQTL.hs67	Zm00001d031273		trans-eQTL
trans-eQTL.hs67	Zm00001d052425		trans-eQTL
trans-eQTL.hs67	Zm00001d007877		trans-eQTL
trans-eQTL.hs67	Zm00001d008905		trans-eQTL
trans-eQTL.hs67	Zm00001d009008		trans-eQTL
trans-eQTL.hs67	Zm00001d009029		trans-eQTL
trans-eQTL.hs67	Zm00001d009182		trans-eQTL
trans-eQTL.hs67	Zm00001d009212		trans-eQTL
trans-eQTL.hs67	Zm00001d009270		trans-eQTL
trans-eQTL.hs67	Zm00001d009377		trans-eQTL
trans-eQTL.hs67	Zm00001d038030		trans-eQTL
trans-eQTL.hs67	Zm00001d038448		trans-eQTL
trans-eQTL.hs67	Zm00001d039014		trans-eQTL
trans-eQTL.hs67	Zm00001d039026		trans-eQTL
trans-eQTL.hs67	Zm00001d042343		trans-eQTL
